,zpid,zipcode,latitude,longitude,propertyTaxRate,garageSpaces,hasAssociation,hasCooling,hasGarage,hasHeating,hasSpa,hasView,parkingSpaces,yearBuilt,latestPrice,numPriceChanges,latest_saledate,latest_salemonth,latest_saleyear,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,city_austin,city_del valle,city_driftwood,city_dripping springs,city_manchaca,city_manor,city_pflugerville,city_road,city_west lake hills,homeType_Apartment,homeType_Condo,homeType_Mobile / Manufactured,homeType_MultiFamily,homeType_Multiple Occupancy,homeType_Other,homeType_Residential,homeType_Single Family,homeType_Townhouse,homeType_Vacant Land
6956,58315390,78745,30.19708633422852,-97.80540466308594,1.98,0,0,1,0,1,0,0,0,2002,400000.0,1,2019-08-28,8,2019,16,0,0,1,0,0,0,0,0,7492.0,2268.0,1,0,1,1,1.366666666666667,4.0,840,13,0.0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6957,29489886,78745,30.20828628540039,-97.7916259765625,1.98,1,0,1,1,1,0,0,1,1962,369900.0,3,2018-09-28,9,2018,29,0,1,2,0,0,0,0,0,9147.0,1319.0,1,0,1,1,0.5333333333333333,4.0,925,14,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6958,29494884,78745,30.20084953308105,-97.80862426757812,1.98,3,0,1,1,1,0,0,3,1965,485000.0,1,2020-08-14,8,2020,24,0,3,2,1,0,0,1,0,13503.6,1924.0,1,0,1,1,1.1666666666666667,4.0,840,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6959,29497882,78745,30.197429656982425,-97.8115234375,1.98,4,0,1,1,1,0,0,4,1980,330000.0,3,2019-04-02,4,2019,24,0,6,4,0,0,0,0,0,8102.0,1417.0,1,0,1,1,1.3333333333333333,4.0,840,13,2.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6960,29489871,78745,30.207054138183604,-97.79126739501952,1.98,0,0,1,0,1,0,0,0,1963,360000.0,1,2020-02-07,2,2020,23,0,2,2,1,0,0,1,0,9840.0,1403.0,1,0,1,1,0.5,4.0,925,14,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6961,29497870,78745,30.1980037689209,-97.81382751464844,1.98,4,0,1,1,1,0,1,4,1980,330000.0,4,2019-10-31,10,2019,1,0,6,3,0,0,0,1,0,9378.0,2004.0,1,0,1,1,1.3333333333333333,4.0,840,13,3.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6962,29497907,78745,30.19790077209473,-97.81185150146484,1.98,0,0,1,0,1,0,0,0,1981,339900.0,1,2019-03-13,3,2019,7,0,3,1,0,0,0,0,0,9626.0,1910.0,1,0,1,1,1.3333333333333333,4.0,840,13,3.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6963,29493370,78745,30.206058502197266,-97.80157470703124,1.98,0,0,1,0,1,0,0,0,1972,389000.0,8,2019-04-17,4,2019,28,0,2,0,0,0,0,0,0,13939.2,1548.0,1,0,1,1,1.0333333333333334,4.0,840,13,3.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6964,29497369,78745,30.19633674621582,-97.79584503173828,1.98,0,0,1,0,1,0,0,0,1975,314999.0,3,2019-09-13,9,2019,25,0,3,1,1,1,0,1,0,7710.0,1249.0,1,0,1,1,0.9,3.333333333333333,926,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6965,58315363,78745,30.197797775268555,-97.80012512207033,1.98,0,1,1,0,1,0,0,0,1982,259000.0,1,2020-06-24,6,2020,25,0,3,0,1,0,0,0,0,4534.0,916.0,1,0,1,1,1.0333333333333334,3.333333333333333,926,13,2.0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6966,29492860,78745,30.20253944396973,-97.79103088378906,1.98,0,0,1,0,1,0,0,0,1974,280000.0,5,2019-12-09,12,2019,1,0,2,0,1,0,0,0,0,7405.0,1630.0,1,0,1,1,0.5333333333333333,4.0,925,14,2.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6967,29489856,78745,30.208799362182614,-97.79376220703124,1.98,0,0,1,0,1,0,0,0,1979,399900.0,2,2019-02-02,2,2019,28,0,2,1,0,0,0,0,0,7274.0,1623.0,1,0,1,1,0.5666666666666668,4.0,925,14,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6968,29497351,78745,30.19641304016113,-97.79646301269533,1.98,2,0,1,1,1,0,0,2,1977,335000.0,4,2019-12-31,12,2019,27,0,5,3,2,1,0,2,0,7230.0,1334.0,1,0,1,1,0.9,3.333333333333333,926,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6969,29497849,78745,30.197057723999023,-97.8108367919922,1.98,2,0,1,1,1,0,0,2,1980,324900.0,5,2018-06-08,6,2018,19,0,4,2,0,0,0,0,0,7710.0,1627.0,1,0,1,1,1.3666666666666665,4.0,840,13,2.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6970,29489848,78745,30.20873260498047,-97.79255676269533,1.98,0,0,1,0,1,0,0,0,1961,439000.0,2,2019-02-06,2,2019,27,0,3,0,0,0,0,0,0,9757.0,1777.0,1,0,1,1,0.5666666666666667,4.0,925,14,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6971,29497847,78745,30.197084426879886,-97.8104476928711,1.98,4,0,1,1,1,1,0,4,1980,375000.0,3,2020-10-21,10,2020,82,0,3,2,1,0,0,0,0,7405.0,1419.0,1,0,1,1,1.3666666666666665,4.0,840,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6972,29497844,78745,30.19707489013672,-97.8098373413086,1.98,0,0,1,0,1,0,0,0,1980,314900.0,5,2019-06-13,6,2019,40,0,3,1,0,1,0,0,0,8276.0,2241.0,1,0,1,1,1.3333333333333333,4.0,840,13,3.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6973,29488343,78745,30.20563507080078,-97.7980728149414,1.98,1,0,1,1,1,0,1,1,1975,300000.0,3,2018-03-15,3,2018,21,0,3,2,0,0,0,0,0,6795.0,1231.0,1,0,1,1,0.7000000000000001,4.0,925,14,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6974,29497839,78745,30.19951248168945,-97.81295013427734,1.98,0,0,1,0,1,0,0,0,1981,239378.0,2,2019-09-13,9,2019,5,0,0,1,0,0,0,0,0,10018.0,2042.0,1,0,1,1,1.2666666666666668,4.0,840,13,2.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6975,29494835,78745,30.20172119140625,-97.80390167236328,1.98,0,0,1,0,1,0,0,0,1971,99900.0,6,2019-07-04,7,2019,25,0,1,1,1,1,0,1,0,6621.0,828.0,1,0,1,1,1.1666666666666667,4.0,840,13,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6976,29497830,78745,30.199462890625,-97.81346130371094,1.98,0,0,1,0,1,0,0,0,1981,334900.0,2,2018-06-26,6,2018,32,0,3,1,0,0,0,0,0,8407.0,2032.0,1,0,1,1,1.2666666666666668,4.0,840,13,3.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6977,29494883,78745,30.200719833374023,-97.80834197998048,1.98,0,0,1,1,1,0,0,0,1971,545000.0,2,2020-12-21,12,2020,12,0,5,2,4,0,0,0,2,13503.6,1434.0,1,0,1,1,1.1666666666666667,4.0,840,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6978,29497328,78745,30.19724273681641,-97.7959976196289,1.98,0,0,1,0,1,0,0,0,1975,350000.0,1,2020-02-14,2,2020,25,0,4,0,1,0,0,0,0,7666.0,1514.0,1,0,1,1,0.9333333333333336,3.333333333333333,926,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6979,29488328,78745,30.20897483825684,-97.79642486572266,1.98,2,0,1,1,1,1,0,2,1979,399900.0,4,2020-11-16,11,2020,41,0,4,2,0,0,0,0,0,8814.0,1226.0,1,0,1,1,0.6666666666666666,4.0,925,14,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6980,29497326,78745,30.19709014892578,-97.79568481445312,1.98,2,0,1,1,1,0,0,2,1975,325000.0,4,2020-03-02,3,2020,25,0,6,2,1,0,0,0,0,7143.0,1217.0,1,0,1,1,0.8666666666666667,3.333333333333333,926,13,2.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6981,29494822,78745,30.200862884521484,-97.80280303955078,1.98,1,0,1,1,1,0,0,1,1972,255000.0,3,2020-09-28,9,2020,50,0,2,2,0,0,0,0,0,5837.0,1040.0,1,0,1,1,1.2,4.0,840,13,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6982,29497317,78745,30.19686889648437,-97.79448699951172,1.98,2,0,1,1,1,0,0,2,1973,385000.0,2,2020-10-06,10,2020,68,0,2,2,2,1,0,0,0,6838.0,1228.0,1,0,1,1,0.8666666666666667,3.333333333333333,926,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6983,29488313,78745,30.20671272277832,-97.79806518554688,1.98,1,0,1,1,1,0,0,1,1975,199900.0,5,2020-08-28,8,2020,104,0,4,3,1,0,0,0,0,7927.0,1152.0,1,0,1,1,0.6666666666666666,4.0,925,14,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6984,29493311,78745,30.2026424407959,-97.7990264892578,1.98,2,0,1,1,1,0,1,2,1978,398000.0,1,2020-10-15,10,2020,30,0,4,2,0,0,0,0,0,6364.0,1591.0,1,0,1,1,0.7666666666666666,4.0,925,14,3.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6985,29494837,78745,30.200857162475582,-97.80390167236328,1.98,12,0,1,1,1,0,1,12,1972,328000.0,3,2020-12-28,12,2020,46,0,4,2,1,0,0,0,0,7927.0,880.0,1,0,1,1,1.2333333333333334,4.0,840,13,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6986,29488311,78745,30.20664978027344,-97.7976303100586,1.98,1,0,1,1,1,0,0,1,1975,299000.0,3,2020-03-16,3,2020,25,0,5,2,1,0,0,1,0,8189.0,1178.0,1,0,1,1,0.6666666666666666,4.0,925,14,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6987,29497310,78745,30.19743537902832,-97.79564666748048,1.98,2,0,1,1,1,0,0,2,1973,325000.0,2,2020-03-19,3,2020,27,0,5,3,1,0,0,0,0,6838.0,1283.0,1,0,1,1,0.9,3.333333333333333,926,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6988,29497309,78745,30.197153091430664,-97.79403686523438,1.98,0,0,1,0,1,0,0,0,1974,342500.0,3,2018-12-15,12,2018,40,0,4,1,0,0,0,0,0,7753.0,1267.0,1,0,1,1,0.8333333333333334,3.333333333333333,926,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6989,29489808,78745,30.20361137390137,-97.78687286376952,1.98,4,0,1,1,1,0,0,4,1970,206000.0,5,2020-01-21,1,2020,1,0,3,2,0,0,0,0,0,7405.0,1101.0,1,0,1,1,0.6,4.0,925,14,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6990,29493307,78745,30.20215606689453,-97.79950714111328,1.98,2,0,1,1,1,0,0,2,1978,329500.0,4,2018-09-18,9,2018,25,0,7,2,0,0,0,0,0,8712.0,1356.0,1,0,1,1,0.8000000000000002,4.0,925,14,2.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6991,29494805,78745,30.198820114135746,-97.80421447753906,1.98,2,0,1,1,1,0,1,2,1970,299900.0,2,2020-10-29,10,2020,43,0,3,2,0,0,0,0,0,5793.0,1080.0,1,0,1,1,1.3,4.0,840,13,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6992,29497802,78745,30.19789123535156,-97.8146743774414,1.98,2,0,1,1,1,0,0,2,1981,364900.0,2,2018-06-27,6,2018,26,0,6,4,0,0,0,0,0,9147.0,2168.0,1,0,1,1,1.3333333333333333,4.0,840,13,3.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6993,29488302,78745,30.207365036010746,-97.79988861083984,1.98,5,0,1,1,1,0,0,5,1954,635000.0,1,2019-04-12,4,2019,39,0,9,3,0,0,0,0,0,35283.60000000001,2000.0,1,0,1,1,1.0333333333333334,4.0,840,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6994,29497801,78745,30.19808006286621,-97.81449127197266,1.98,0,0,1,0,1,0,0,0,1981,350000.0,3,2018-06-15,6,2018,1,0,3,1,0,0,0,0,0,7840.0,1856.0,1,0,1,1,1.3333333333333333,4.0,840,13,3.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6995,29493299,78745,30.203296661376964,-97.79918670654295,1.98,2,0,1,1,1,1,0,2,1978,322000.0,1,2020-05-07,5,2020,25,0,2,2,2,1,0,2,0,7405.0,1284.0,1,0,1,1,0.7333333333333334,4.0,925,14,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6996,29489797,78745,30.203962326049805,-97.78649139404295,1.98,2,0,1,1,1,0,0,2,1970,178900.0,7,2019-02-15,2,2019,1,0,3,2,0,0,0,0,0,16552.8,1732.0,1,0,1,1,0.6,4.0,925,14,2.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6997,29497295,78745,30.198225021362305,-97.79535675048828,1.98,4,0,1,1,1,1,0,4,1974,375000.0,3,2020-10-19,10,2020,33,0,2,2,1,0,0,0,0,8450.0,1262.0,1,0,1,1,0.8666666666666667,3.333333333333333,926,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6998,29493294,78745,30.202472686767567,-97.79653930664062,1.98,0,0,1,0,1,0,0,0,1978,330000.0,1,2019-07-09,7,2019,1,0,3,1,1,2,0,0,0,7405.0,1272.0,1,0,1,1,0.6666666666666666,4.0,925,14,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6999,29493293,78745,30.202598571777344,-97.79666900634766,1.98,0,0,1,0,1,0,0,0,1978,299000.0,1,2019-11-13,11,2019,1,0,3,1,1,0,0,0,0,7405.0,1184.0,1,0,1,1,0.7000000000000001,4.0,925,14,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7000,29488292,78745,30.20825004577637,-97.80021667480467,1.98,0,0,1,0,1,0,0,0,1967,250000.0,2,2018-08-15,8,2018,7,0,0,1,0,0,0,0,0,7710.0,1227.0,1,0,1,1,1.0,4.0,840,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7001,29493791,78745,30.20541381835937,-97.81368255615234,1.98,2,0,1,1,1,0,0,2,1975,169950.0,4,2020-09-04,9,2020,65,0,4,2,1,1,0,0,0,7100.0,1394.0,1,0,1,1,1.0666666666666669,4.0,840,13,2.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7002,29493790,78745,30.205331802368164,-97.81350708007812,1.98,0,0,1,0,1,0,0,0,1975,428000.0,1,2020-02-06,2,2020,35,0,3,1,3,1,0,0,0,7971.0,1343.0,1,0,1,1,1.0666666666666669,4.0,840,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7003,29497283,78745,30.19774436950684,-97.79435729980467,1.98,0,0,1,0,1,0,0,0,1973,325000.0,4,2018-10-16,10,2018,34,0,1,1,0,0,0,0,0,7623.0,1587.0,1,0,1,1,0.9,3.333333333333333,926,13,2.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7004,29488276,78745,30.20861053466797,-97.80004119873048,1.98,0,0,1,0,1,0,0,0,1967,369000.0,6,2019-04-12,4,2019,27,0,2,1,0,0,0,0,0,7840.0,1620.0,1,0,1,1,1.0,4.0,840,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7005,29488275,78745,30.208776473999023,-97.80028533935548,1.98,2,0,1,1,1,0,0,2,1966,450000.0,1,2020-02-25,2,2020,40,0,4,2,2,1,0,0,0,10672.0,1320.0,1,0,1,1,1.0,4.0,840,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7006,29493491,78745,30.202938079833984,-97.81554412841795,1.98,1,0,1,1,1,0,0,1,1971,320000.0,2,2020-03-13,3,2020,1,0,5,2,2,0,0,0,0,8276.0,1154.0,1,0,1,1,1.1333333333333335,4.0,840,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7007,29493256,78745,30.202341079711925,-97.79721069335938,1.98,0,0,1,0,1,0,0,0,1978,370000.0,2,2019-09-19,9,2019,53,0,3,1,2,1,0,0,0,7143.0,1536.0,1,0,1,1,0.7000000000000001,4.0,925,14,3.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7008,29494735,78745,30.201814651489247,-97.79407501220705,1.98,0,0,1,0,1,0,0,0,1976,330000.0,3,2018-12-17,12,2018,25,0,4,1,0,0,0,0,0,5837.0,1300.0,1,0,1,1,0.6,4.0,925,14,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7009,29488528,78745,30.20890617370605,-97.810546875,1.98,4,0,1,1,1,0,0,4,1973,440000.0,3,2020-12-15,12,2020,44,0,3,2,3,1,0,0,0,6969.0,1342.0,1,0,1,1,0.9,4.0,840,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7010,83826732,78745,30.20732498168945,-97.80108642578124,1.98,2,0,1,1,1,0,0,2,2007,499900.0,3,2020-10-12,10,2020,71,0,4,2,0,0,0,0,0,7230.0,2007.0,1,0,1,1,1.0,4.0,840,13,2.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7011,29489833,78745,30.20890235900879,-97.79499816894533,1.98,2,0,1,1,1,0,0,2,1979,299000.0,5,2020-06-17,6,2020,47,0,2,4,0,0,0,0,0,6708.0,1200.0,1,0,1,1,0.6,4.0,925,14,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7012,29493230,78745,30.204486846923828,-97.79647064208984,1.98,2,0,1,1,1,0,0,2,1978,159900.0,5,2020-10-13,10,2020,71,0,3,2,3,2,0,2,0,6534.0,1388.0,1,0,1,1,0.6333333333333333,4.0,925,14,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7013,29488724,78745,30.205101013183604,-97.81603240966795,1.98,4,0,1,1,1,0,1,4,1975,395000.0,4,2020-11-20,11,2020,44,0,7,2,2,1,0,0,0,8842.0,1511.0,1,0,1,1,1.1,4.0,840,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7014,29494720,78745,30.19778060913086,-97.7919921875,1.98,0,1,1,0,1,0,1,0,1983,189900.0,4,2018-06-02,6,2018,16,0,7,1,0,0,0,0,0,1642.0,950.0,1,0,1,1,0.8000000000000002,3.333333333333333,926,13,2.0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7015,29497716,78745,30.196611404418945,-97.81200408935548,1.98,0,0,1,0,1,0,0,0,1980,385000.0,1,2018-08-22,8,2018,29,0,3,1,0,0,0,0,0,9496.0,1819.0,1,0,1,1,1.3333333333333333,4.0,840,13,2.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7016,29493215,78745,30.203765869140625,-97.79732513427734,1.98,1,0,1,1,1,0,0,1,1979,315000.0,1,2020-10-15,10,2020,78,0,7,3,0,0,0,0,0,6695.0,1240.0,1,0,1,1,0.6666666666666666,4.0,925,14,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7017,29493210,78745,30.203378677368164,-97.79854583740234,1.98,0,0,1,0,1,0,0,0,1978,375000.0,1,2019-05-10,5,2019,69,0,2,3,0,0,0,0,0,9147.0,1147.0,1,0,1,1,0.7333333333333334,4.0,925,14,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7018,29488208,78745,30.20587921142578,-97.79136657714844,1.98,0,0,1,0,1,0,1,0,1975,355000.0,2,2019-02-20,2,2019,1,0,5,1,0,0,0,0,0,7197.0,1535.0,1,0,1,1,0.5,4.0,925,14,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7019,29493200,78745,30.20455741882324,-97.79740142822266,1.98,0,0,1,0,1,0,0,0,1979,215000.0,2,2019-01-01,1,2019,1,0,0,1,0,0,0,0,0,6534.0,1014.0,1,0,1,1,0.6666666666666666,4.0,925,14,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7020,29493193,78745,30.205568313598643,-97.79714965820312,1.98,0,0,1,0,1,0,0,0,1976,300000.0,1,2018-01-30,1,2018,27,0,2,1,0,0,0,0,0,6621.0,1201.0,1,0,1,1,0.6666666666666666,4.0,925,14,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7021,2099306181,78745,30.20529747009277,-97.8159637451172,1.98,2,0,1,1,1,0,0,2,1975,325000.0,1,2020-06-04,6,2020,40,0,4,2,1,0,0,0,0,8680.0,1310.0,1,0,1,1,1.1,4.0,840,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7022,29493679,78745,30.20174217224121,-97.81240844726562,1.98,2,0,1,1,1,0,1,2,1971,325000.0,5,2019-10-31,10,2019,47,0,1,2,1,0,0,0,0,7187.0,1224.0,1,0,1,1,1.1333333333333335,4.0,840,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7023,29488178,78745,30.20696830749512,-97.78604125976562,1.98,8,0,1,1,1,0,1,8,1982,539000.0,2,2019-12-20,12,2019,20,0,2,3,0,0,0,0,0,8677.0,3870.0,1,0,1,1,0.6333333333333333,4.0,925,14,8.0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7024,29493173,78745,30.20434188842773,-97.79851531982422,1.98,1,0,1,1,1,0,0,1,1977,295000.0,1,2020-04-08,4,2020,23,0,2,2,1,1,0,0,0,6534.0,948.0,1,0,1,1,0.7333333333333334,4.0,925,14,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7025,29497671,78745,30.1983642578125,-97.79842376708984,1.98,2,0,1,1,1,0,0,2,1974,240000.0,1,2020-10-05,10,2020,22,0,0,4,0,0,0,0,0,6229.0,1414.0,1,0,1,1,0.9666666666666668,3.333333333333333,926,13,2.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7026,29497670,78745,30.19851303100586,-97.79833984375,1.98,2,0,1,1,1,0,0,2,1974,299950.0,1,2020-10-09,10,2020,25,0,3,2,3,1,0,0,0,6141.0,1368.0,1,0,1,1,0.9666666666666668,3.333333333333333,926,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7027,29493167,78745,30.2052059173584,-97.79796600341795,1.98,0,0,1,0,1,0,0,0,1976,345000.0,8,2019-01-20,1,2019,36,0,2,1,0,0,0,0,0,6577.0,1428.0,1,0,1,1,0.6666666666666666,4.0,925,14,2.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7028,29493166,78745,30.20534896850586,-97.79786682128906,1.98,2,0,1,1,1,1,0,2,1975,457000.0,3,2020-10-30,10,2020,43,0,2,2,1,0,0,0,0,6490.0,1650.0,1,0,1,1,0.6666666666666666,4.0,925,14,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7029,29497660,78745,30.19879531860352,-97.79853057861328,1.98,2,0,1,1,1,0,0,2,1974,152500.0,7,2020-01-14,1,2020,47,0,5,2,2,1,0,1,0,6359.0,1368.0,1,0,1,1,0.9666666666666668,3.333333333333333,926,13,2.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7030,29497656,78745,30.19823455810547,-97.79888916015624,1.98,0,0,1,0,1,0,0,0,1974,322500.0,3,2019-10-02,10,2019,10,0,0,1,0,0,0,0,0,6534.0,1161.0,1,0,1,1,1.0,3.333333333333333,926,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7031,29497653,78745,30.19780349731445,-97.7991714477539,1.98,2,0,1,1,1,0,0,2,1974,169900.0,3,2020-07-08,7,2020,26,0,4,2,1,0,0,0,0,6577.0,1368.0,1,0,1,1,1.0333333333333334,3.333333333333333,926,13,2.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7032,29497652,78745,30.19765853881836,-97.79926300048828,1.98,0,0,1,0,1,0,0,0,1974,299000.0,3,2019-11-26,11,2019,24,0,4,1,1,0,0,0,0,6316.0,1267.0,1,0,1,1,1.0333333333333334,3.333333333333333,926,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7033,29493148,78745,30.20447158813477,-97.79496002197266,1.98,2,0,1,1,1,0,1,2,1974,320000.0,2,2020-07-21,7,2020,35,0,4,2,1,1,0,0,0,7013.0,1043.0,1,0,1,1,0.6333333333333334,4.0,925,14,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7034,29490147,78745,30.205379486083984,-97.8048858642578,1.98,0,0,1,0,1,0,1,0,1997,400000.0,1,2019-09-30,9,2019,16,0,5,1,0,0,0,0,0,9539.0,2331.0,1,0,1,1,0.9666666666666665,4.0,840,13,0.0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7035,29493646,78745,30.20102882385254,-97.8139190673828,1.98,3,0,1,1,1,0,0,3,1972,320000.0,3,2018-02-10,2,2018,22,0,3,3,0,0,0,0,0,9104.0,1587.0,1,0,1,1,1.2,4.0,840,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
