,zpid,latestPrice,numOfBathrooms,livingAreaSqFt,numOfBedrooms,avgSchoolRating,numOfStories,MedianStudentsPerTeacher,numOfHighSchools,longitude,numOfPrimarySchools,zipcode,propertyTaxRate,latest_saledate,latest_salemonth,latest_saleyear
7589,29512551,639000.0,3.0,2564.0,4,7.333333333333332,1,17,1,-97.86531066894533,1,78739,1.98,2020-06-09,6,2020
7590,111373050,495000.0,4.0,3285.0,4,7.333333333333332,1,17,1,-97.8505630493164,1,78748,1.98,2018-02-22,2,2018
7591,70343297,434003.0,3.0,2653.0,3,7.333333333333332,1,17,1,-97.84973907470705,1,78748,1.98,2018-04-24,4,2018
7592,83126549,390000.0,3.0,3098.0,4,7.333333333333332,2,17,1,-97.84973907470705,1,78748,1.98,2018-09-29,9,2018
7593,64542547,525000.0,4.0,3860.0,5,7.333333333333332,2,17,1,-97.85912322998048,1,78739,1.98,2020-06-08,6,2020
7594,29513547,525000.0,2.0,2622.0,0,7.333333333333332,2,17,1,-97.85323333740234,1,78748,1.98,2020-06-03,6,2020
7595,83126545,379000.0,2.0,2107.0,3,7.333333333333332,1,17,1,-97.8491439819336,1,78748,1.98,2018-05-22,5,2018
7596,29510545,599000.0,3.0,2089.0,3,7.333333333333332,1,17,1,-97.8630599975586,1,78739,1.98,2020-02-25,2,2020
7597,29515544,529000.0,3.0,2464.0,4,7.333333333333332,1,17,1,-97.867431640625,1,78739,1.98,2018-10-30,10,2018
7598,145656495,699900.0,5.0,3244.0,4,9.0,2,18,1,-97.90718841552734,1,78739,1.98,2018-08-29,8,2018
7599,83824540,610000.0,4.0,3448.0,4,7.333333333333332,1,17,1,-97.85442352294922,1,78748,1.98,2019-08-22,8,2019
7600,29513540,365000.0,2.0,1721.0,3,7.333333333333332,1,17,1,-97.85292053222656,1,78748,1.98,2020-06-09,6,2020
7601,83830538,650000.0,4.0,3852.0,5,7.333333333333332,2,17,1,-97.85823059082033,1,78748,1.98,2020-04-03,4,2020
7602,29513538,365000.0,2.0,1505.0,3,7.333333333333332,1,17,1,-97.85333251953124,1,78748,1.98,2020-02-13,2,2020
7603,111371036,418000.0,2.0,2076.0,4,7.333333333333332,1,17,1,-97.84984588623048,1,78748,1.98,2019-04-12,4,2019
7604,251029034,550000.0,3.0,2905.0,4,7.333333333333332,2,17,1,-97.89215850830078,1,78739,1.98,2019-02-28,2,2019
7605,29511531,479000.0,2.0,2222.0,3,7.333333333333332,1,17,1,-97.85652160644533,1,78748,1.98,2020-04-17,4,2020
7606,29514529,433000.0,3.0,2796.0,5,7.333333333333332,2,17,1,-97.8507080078125,1,78748,1.98,2019-06-14,6,2019
7607,29512028,625000.0,2.0,2380.0,3,7.333333333333332,1,17,1,-97.86673736572266,1,78739,1.98,2020-10-23,10,2020
7608,29513527,419900.0,3.0,2221.0,4,7.333333333333332,2,17,1,-97.85285186767578,1,78748,1.98,2019-10-01,10,2019
7609,29514526,405000.0,2.0,2250.0,4,7.333333333333332,1,17,1,-97.85139465332033,1,78748,1.98,2019-08-02,8,2019
7610,29515525,550000.0,3.0,2893.0,4,7.333333333333332,1,17,1,-97.8654327392578,1,78739,1.98,2018-02-28,2,2018
7611,29512524,419997.0,2.0,2052.0,4,7.333333333333332,1,17,1,-97.8611068725586,1,78739,1.98,2018-06-21,6,2018
7612,83819021,325000.0,2.0,2122.0,4,7.333333333333332,1,17,1,-97.85238647460938,1,78748,1.98,2019-09-12,9,2019
7613,2084648020,522930.0,3.0,2657.0,4,7.333333333333332,2,17,1,-97.8926010131836,1,78739,1.98,2019-09-26,9,2019
7614,29513520,385000.0,2.0,1372.0,2,7.333333333333332,1,17,1,-97.8545913696289,1,78748,1.98,2020-12-09,12,2020
7615,120897019,320000.0,3.0,1456.0,3,7.333333333333332,2,17,1,-97.84751892089844,1,78748,1.98,2020-08-27,8,2020
7616,64443019,439000.0,4.0,3941.0,5,7.333333333333332,2,17,1,-97.86149597167967,1,78739,1.98,2018-06-16,6,2018
7617,29513519,335000.0,3.0,1587.0,3,7.333333333333332,2,17,1,-97.85441589355467,1,78748,1.98,2019-05-10,5,2019
7618,29510519,430000.0,3.0,2751.0,4,7.333333333333332,2,17,1,-97.8574447631836,1,78749,1.98,2019-03-14,3,2019
7619,60139018,455000.0,2.0,2616.0,4,7.333333333333332,1,17,1,-97.86068725585938,1,78739,1.98,2019-04-30,4,2019
7620,29513518,430000.0,3.0,2640.0,4,7.333333333333332,2,17,1,-97.85578918457033,1,78748,1.98,2019-04-30,4,2019
7621,305427016,490000.0,2.0,1977.0,3,7.333333333333332,1,17,1,-97.89266967773438,1,78739,1.98,2020-08-16,8,2020
7622,83820513,379900.0,4.0,3086.0,4,7.333333333333332,1,17,1,-97.849365234375,1,78748,1.98,2020-08-03,8,2020
7623,29446017,195000.0,2.0,1454.0,4,7.666666666666668,1,16,1,-97.74299621582033,1,78727,1.98,2019-09-19,9,2019
7624,29514768,390000.0,3.0,2608.0,4,7.333333333333332,2,17,1,-97.85699462890624,1,78748,1.98,2018-08-16,8,2018
7625,29595516,349000.0,3.0,1720.0,3,5.666666666666668,2,12,1,-97.7547607421875,1,78729,2.21,2020-05-19,5,2020
7626,29510513,345000.0,2.0,2542.0,4,7.333333333333332,1,17,1,-97.85699462890624,1,78749,1.98,2020-10-20,10,2020
7627,29371483,424900.0,2.0,1862.0,3,8.333333333333334,1,16,1,-97.76725006103516,1,78759,1.98,2020-12-16,12,2020
7628,60139008,550000.0,4.0,3642.0,4,7.333333333333332,2,17,1,-97.85919952392578,1,78739,1.98,2019-05-30,5,2019
7629,29512508,300000.0,4.0,2429.0,4,7.333333333333332,1,17,1,-97.86111450195312,1,78739,1.98,2018-12-29,12,2018
7630,29367821,615000.0,3.0,2576.0,4,8.333333333333334,2,16,1,-97.76617431640624,1,78759,1.98,2019-08-13,8,2019
7631,64609006,428250.0,2.0,2230.0,4,7.333333333333332,1,17,1,-97.8600616455078,1,78739,1.98,2019-05-16,5,2019
7632,29515506,539000.0,2.0,2896.0,4,7.333333333333332,1,17,1,-97.86422729492188,1,78739,1.98,2019-05-06,5,2019
7633,29369687,648500.0,3.0,2819.0,4,7.0,2,17,1,-97.76097869873048,1,78759,1.98,2020-12-03,12,2020
7634,29550814,465000.0,3.0,2283.0,4,8.333333333333334,2,16,1,-97.77532958984376,1,78759,2.21,2020-02-03,2,2020
7635,125917502,525000.0,4.0,2901.0,4,7.333333333333332,2,17,1,-97.88776397705078,1,78739,1.98,2019-11-12,11,2019
7636,29512501,450000.0,2.0,2282.0,3,7.333333333333332,1,17,1,-97.8606414794922,1,78739,1.98,2019-05-14,5,2019
7637,29369233,275000.0,2.0,1356.0,3,8.333333333333334,1,16,1,-97.75336456298828,1,78759,1.98,2019-06-06,6,2019
7638,29367812,564999.0,2.0,2162.0,3,8.333333333333334,1,16,1,-97.76702880859376,1,78759,1.98,2020-07-06,7,2020
7639,58305729,437000.0,2.0,1679.0,3,6.666666666666668,1,15,1,-97.72765350341795,1,78727,1.98,2019-04-15,4,2019
7640,29371808,419000.0,2.0,1930.0,3,8.333333333333334,2,16,1,-97.77130889892578,1,78759,1.98,2019-09-19,9,2019
7641,29510501,475000.0,2.0,2586.0,4,7.333333333333332,1,17,1,-97.85631561279295,1,78749,1.98,2020-03-13,3,2020
7642,29575512,409900.0,3.0,2173.0,4,6.0,2,13,1,-97.7505111694336,1,78729,2.21,2020-08-13,8,2020
7643,29438993,319000.0,3.0,3302.0,4,3.0,2,14,1,-97.65220642089844,0,78753,1.98,2020-08-31,8,2020
7644,29434483,267000.0,2.0,1138.0,3,3.6666666666666665,1,13,1,-97.65576171875,1,78753,1.98,2020-04-06,4,2020
7645,29436975,303000.0,3.0,2333.0,4,3.6666666666666665,2,13,1,-97.66167449951172,1,78753,1.98,2019-03-29,3,2019
7646,29436971,315000.0,2.0,1687.0,3,3.6666666666666665,1,13,1,-97.6619110107422,1,78753,1.98,2019-11-26,11,2019
7647,29438960,325000.0,3.0,3700.0,4,3.0,2,14,1,-97.65324401855467,0,78753,1.98,2018-02-07,2,2018
7648,29438954,295000.0,3.0,2631.0,4,3.0,2,14,1,-97.64942169189452,0,78753,1.98,2020-05-18,5,2020
7649,70354953,239000.0,4.0,2690.0,4,3.0,2,14,1,-97.6446762084961,0,78753,1.98,2018-05-25,5,2018
7650,124836948,70000.0,2.0,1456.0,3,3.0,1,14,1,-97.63349151611328,0,78754,1.98,2018-06-21,6,2018
7651,70354944,325000.0,4.0,2847.0,4,3.0,2,14,1,-97.64588165283205,0,78753,1.98,2019-06-28,6,2019
7652,70354941,315000.0,3.0,2330.0,4,3.0,2,14,1,-97.6454086303711,0,78753,1.98,2020-08-03,8,2020
7653,29434441,249900.0,2.0,1099.0,3,3.6666666666666665,1,13,1,-97.66301727294922,1,78753,1.98,2020-12-09,12,2020
7654,145655434,291990.0,2.0,1753.0,3,3.0,1,14,1,-97.64807891845705,0,78753,1.98,2018-09-20,9,2018
7655,29438920,279990.0,2.0,1820.0,3,3.0,1,14,1,-97.65058135986328,0,78753,1.98,2020-09-18,9,2020
7656,29437920,244900.0,2.0,1682.0,3,3.0,1,14,1,-97.64920043945312,0,78753,1.98,2020-01-16,1,2020
7657,29434419,209000.0,1.0,1346.0,3,3.6666666666666665,1,13,1,-97.6631317138672,1,78753,1.98,2018-09-07,9,2018
7658,29438915,229000.0,2.0,1644.0,3,3.0,1,14,1,-97.6497802734375,0,78753,1.98,2019-02-15,2,2019
7659,29437912,239990.0,3.0,2511.0,4,3.0,2,14,1,-97.64913940429688,0,78753,1.98,2018-04-07,4,2018
7660,29433399,205000.0,2.0,914.0,2,3.6666666666666665,1,13,1,-97.6616439819336,1,78753,1.98,2019-02-15,2,2019
7661,29436897,247500.0,3.0,2093.0,4,3.6666666666666665,2,13,1,-97.66102600097656,1,78753,1.98,2020-02-11,2,2020
7662,29436896,330000.0,3.0,2107.0,3,3.6666666666666665,2,13,1,-97.65957641601562,1,78753,1.98,2020-08-13,8,2020
7663,29437892,139950.0,2.0,1522.0,3,3.0,1,14,1,-97.65245056152344,0,78753,1.98,2018-07-11,7,2018
7664,29433387,209900.0,1.0,1052.0,3,3.6666666666666665,1,13,1,-97.66204833984376,1,78753,1.98,2019-03-08,3,2019
7665,29434886,297000.0,3.0,1878.0,3,3.6666666666666665,2,13,1,-97.66083526611328,1,78753,1.98,2020-08-26,8,2020
7666,124906385,339000.0,3.0,2505.0,4,3.0,2,14,1,-97.64971160888672,0,78753,1.98,2019-09-12,9,2019
7667,29436885,245000.0,2.0,1309.0,3,3.6666666666666665,2,13,1,-97.65719604492188,1,78753,1.98,2019-02-28,2,2019
7668,29436884,199900.0,2.0,1184.0,3,3.6666666666666665,2,13,1,-97.65724182128906,1,78753,1.98,2018-05-01,5,2018
7669,29433384,249000.0,2.0,1332.0,3,3.6666666666666665,1,13,1,-97.66184997558594,1,78753,1.98,2019-05-01,5,2019
7670,2091970383,329900.0,3.0,1962.0,3,3.6666666666666665,2,13,1,-97.66329193115234,1,78753,1.98,2019-08-30,8,2019
7671,29436878,205000.0,2.0,928.0,3,3.6666666666666665,1,13,1,-97.6578369140625,1,78753,1.98,2019-05-28,5,2019
7672,29436874,224900.0,2.0,1023.0,3,3.6666666666666665,1,13,1,-97.65836334228516,1,78753,1.98,2020-05-15,5,2020
7673,29434873,255000.0,1.0,884.0,2,3.6666666666666665,1,13,1,-97.66188049316406,1,78753,1.98,2020-05-28,5,2020
7674,29437872,249900.0,2.0,2189.0,3,3.0,1,14,1,-97.64749145507812,0,78753,1.98,2018-11-14,11,2018
7675,29437869,279999.0,3.0,2459.0,4,3.0,2,14,1,-97.64779663085938,0,78753,1.98,2018-02-28,2,2018
7676,29436868,235000.0,2.0,1500.0,3,3.6666666666666665,1,13,1,-97.65592193603516,1,78753,1.98,2018-10-13,10,2018
7677,29436867,209900.0,3.0,1602.0,3,3.6666666666666665,2,13,1,-97.65595245361328,1,78753,1.98,2019-01-19,1,2019
7678,29434867,199000.0,2.0,1040.0,2,3.6666666666666665,1,13,1,-97.66259002685548,1,78753,1.98,2018-11-16,11,2018
7679,29437864,275000.0,3.0,1930.0,3,3.0,2,14,1,-97.64818572998048,0,78753,1.98,2020-05-15,5,2020
7680,29433361,223330.0,2.0,1158.0,3,3.6666666666666665,1,13,1,-97.66070556640624,1,78753,1.98,2019-11-14,11,2019
7681,29438858,279999.0,2.0,1901.0,3,3.0,1,14,1,-97.6517562866211,0,78753,1.98,2018-04-24,4,2018
7682,29433356,201000.0,2.0,914.0,2,3.6666666666666665,1,13,1,-97.66071319580078,1,78753,1.98,2018-09-26,9,2018
7683,29433354,179000.0,1.0,1024.0,3,3.6666666666666665,1,13,1,-97.66085052490234,1,78753,1.98,2019-01-03,1,2019
7684,29433352,249900.0,2.0,1040.0,2,3.6666666666666665,1,13,1,-97.66092681884766,1,78753,1.98,2019-05-30,5,2019
7685,29438851,250000.0,2.0,1799.0,3,3.0,1,14,1,-97.65074920654295,0,78753,1.98,2019-02-07,2,2019
7686,29437845,235000.0,2.0,1901.0,3,3.0,1,14,1,-97.651123046875,0,78753,1.98,2018-10-01,10,2018
7687,29438844,177000.0,3.0,2341.0,4,3.0,2,14,1,-97.64854431152344,0,78753,1.98,2019-02-20,2,2019
7688,29433344,225000.0,1.0,1020.0,3,3.6666666666666665,1,13,1,-97.66055297851562,1,78753,1.98,2019-07-03,7,2019
7689,29438841,267000.0,3.0,2205.0,4,3.0,2,14,1,-97.64837646484376,0,78753,1.98,2018-08-21,8,2018
7690,29433339,229000.0,2.0,1304.0,3,3.6666666666666665,1,13,1,-97.6601333618164,1,78753,1.98,2018-07-13,7,2018
7691,29434838,206400.0,1.0,880.0,2,3.6666666666666665,1,13,1,-97.66026306152344,1,78753,1.98,2019-04-25,4,2019
7692,29436837,305000.0,3.0,1748.0,4,3.6666666666666665,1,13,1,-97.65663146972656,1,78753,1.98,2020-10-02,10,2020
7693,29434830,249000.0,3.0,1424.0,3,3.6666666666666665,2,13,1,-97.6594009399414,1,78753,1.98,2019-12-26,12,2019
7694,125891329,350000.0,4.0,2466.0,4,3.0,2,14,1,-97.64866638183594,0,78753,1.98,2019-02-13,2,2019
7695,29433328,219000.0,1.0,1346.0,3,3.6666666666666665,1,13,1,-97.66021728515624,1,78753,1.98,2018-02-21,2,2018
7696,29433326,255000.0,2.0,1394.0,3,3.6666666666666665,1,13,1,-97.65959930419922,1,78753,1.98,2020-12-07,12,2020
7697,29434823,164900.0,2.0,1162.0,3,3.6666666666666665,1,13,1,-97.65999603271484,1,78753,1.98,2019-11-15,11,2019
7698,29437821,249900.0,2.0,2135.0,4,3.0,1,14,1,-97.6484832763672,0,78753,1.98,2018-10-03,10,2018
7699,29438819,220000.0,2.0,1572.0,3,3.0,1,14,1,-97.64956665039062,0,78753,1.98,2020-05-08,5,2020
7700,124902317,325000.0,2.0,1792.0,3,3.0,1,14,1,-97.6501693725586,0,78753,1.98,2020-01-15,1,2020
7701,29436816,185000.0,2.5,1114.0,2,3.6666666666666665,1,13,1,-97.65862274169922,1,78753,1.98,2019-06-21,6,2019
7702,29437814,239900.0,2.0,1682.0,3,3.0,1,14,1,-97.64739227294922,0,78753,1.98,2018-07-03,7,2018
7703,29433314,245000.0,3.0,1500.0,3,3.6666666666666665,2,13,1,-97.65786743164062,1,78753,1.98,2018-10-10,10,2018
7704,29433313,259900.0,2.0,1328.0,3,3.6666666666666665,1,13,1,-97.65727996826172,1,78753,1.98,2020-02-28,2,2020
7705,29436808,190500.0,2.0,1115.0,3,3.6666666666666665,1,13,1,-97.65943908691406,1,78753,1.98,2019-03-29,3,2019
7706,29437804,129000.0,2.0,1522.0,3,3.0,1,14,1,-97.6490707397461,0,78753,1.98,2018-05-16,5,2018
7707,29436799,174900.0,1.0,861.0,2,3.6666666666666665,1,13,1,-97.66092681884766,1,78753,1.98,2019-06-28,6,2019
7708,29438796,250000.0,2.0,1589.0,3,3.0,1,14,1,-97.64964294433594,0,78753,1.98,2018-07-12,7,2018
7709,29434793,242000.0,2.0,1309.0,3,3.6666666666666665,1,13,1,-97.66229248046876,1,78753,1.98,2018-05-24,5,2018
7710,241930788,342500.0,3.0,2466.0,4,3.0,2,14,1,-97.64656066894533,0,78753,1.98,2019-08-27,8,2019
7711,29437787,309899.0,3.0,3302.0,4,3.0,2,14,1,-97.65203857421876,0,78753,1.98,2018-12-22,12,2018
7712,125090786,385000.0,3.0,1962.0,3,3.6666666666666665,2,13,1,-97.66265869140624,1,78753,1.98,2020-10-21,10,2020
7713,29434786,97650.0,1.0,891.0,2,3.6666666666666665,1,13,1,-97.66126251220705,1,78753,1.98,2019-03-15,3,2019
7714,29435284,190000.0,1.0,884.0,2,3.6666666666666665,1,13,1,-97.657958984375,1,78753,1.98,2019-06-13,6,2019
7715,29435280,225000.0,2.0,1535.0,2,3.6666666666666665,1,13,1,-97.65763854980467,1,78753,1.98,2019-05-20,5,2019
7716,29434779,129900.0,2.0,1294.0,3,3.6666666666666665,1,13,1,-97.66039276123048,1,78753,1.98,2018-05-01,5,2018
7717,29436770,136000.0,2.0,955.0,2,3.6666666666666665,1,13,1,-97.66010284423828,1,78753,1.98,2018-06-23,6,2018
7718,29436768,167000.0,2.0,955.0,2,3.6666666666666665,1,13,1,-97.6595458984375,1,78753,1.98,2018-01-30,1,2018
7719,29433264,255000.0,2.0,1304.0,3,3.6666666666666665,1,13,1,-97.66252136230467,1,78753,1.98,2020-07-16,7,2020
7720,125458755,328867.0,3.0,2797.0,4,3.0,2,14,1,-97.65001678466795,0,78753,1.98,2018-05-24,5,2018
7721,29433254,240000.0,2.0,1236.0,3,3.6666666666666665,1,13,1,-97.6626205444336,1,78753,1.98,2019-04-05,4,2019
7722,29435253,249900.0,2.0,1291.0,3,3.6666666666666665,2,13,1,-97.66021728515624,1,78753,1.98,2019-05-20,5,2019
7723,29438752,255000.0,2.0,1640.0,3,3.0,1,14,1,-97.64772033691406,0,78753,1.98,2019-02-26,2,2019
7724,145550740,345000.0,3.0,1884.0,4,3.0,2,14,1,-97.64922332763672,0,78753,1.98,2020-07-17,7,2020
7725,29435234,255900.0,3.0,1306.0,3,3.6666666666666665,2,13,1,-97.65646362304688,1,78753,1.98,2020-03-06,3,2020
7726,29434734,235000.0,2.0,1228.0,3,3.6666666666666665,1,13,1,-97.65966796875,1,78753,1.98,2019-04-01,4,2019
7727,58304732,169900.0,2.0,1136.0,2,3.6666666666666665,2,13,1,-97.6578598022461,1,78753,1.98,2018-08-11,8,2018
7728,29436731,350000.0,2.0,1800.0,3,3.6666666666666665,1,13,1,-97.65878295898438,1,78753,1.98,2020-09-16,9,2020
7729,29438725,265000.0,3.0,2233.0,4,3.0,2,14,1,-97.6501922607422,0,78753,1.98,2018-12-01,12,2018
7730,29435219,210000.0,1.0,884.0,2,3.6666666666666665,1,13,1,-97.6565399169922,1,78753,1.98,2019-07-24,7,2019
7731,29437711,131400.0,2.0,1911.0,3,3.6666666666666665,1,13,1,-97.657470703125,1,78753,1.98,2018-11-02,11,2018
7732,29435211,99000.0,2.0,1327.0,4,3.6666666666666665,1,13,1,-97.65587615966795,1,78753,1.98,2020-01-13,1,2020
7733,29436707,300000.0,2.0,1904.0,3,3.6666666666666665,1,13,1,-97.65753173828124,1,78753,1.98,2020-02-10,2,2020
7734,145550706,338500.0,3.0,2244.0,3,3.0,2,14,1,-97.64947509765624,0,78753,1.98,2020-04-03,4,2020
7735,29437700,154900.0,3.0,2149.0,3,3.6666666666666665,2,13,1,-97.65777587890624,1,78753,1.98,2018-07-16,7,2018
7736,29435195,225000.0,2.0,1062.0,3,3.6666666666666665,1,13,1,-97.65589904785156,1,78753,1.98,2020-02-21,2,2020
7737,29435691,299997.0,3.0,1445.0,3,3.6666666666666665,2,13,1,-97.65406036376952,1,78753,1.98,2020-05-18,5,2020
7738,145550690,350000.0,4.0,2466.0,4,3.0,2,14,1,-97.64846801757812,0,78753,1.98,2020-03-27,3,2020
7739,29434690,249900.0,1.0,1124.0,3,3.6666666666666665,1,13,1,-97.6588363647461,1,78753,1.98,2020-08-21,8,2020
7740,29437688,250000.0,3.0,2113.0,4,3.6666666666666665,2,13,1,-97.65869903564452,1,78753,1.98,2018-04-23,4,2018
7741,29437998,241000.0,2.0,1846.0,3,3.0,1,14,1,-97.64640808105467,0,78753,1.98,2018-08-31,8,2018
7742,29434683,230000.0,2.0,1138.0,3,3.6666666666666665,1,13,1,-97.65797424316406,1,78753,1.98,2020-02-14,2,2020
7743,29434675,119889.0,2.0,1536.0,3,3.6666666666666665,1,13,1,-97.65721130371094,1,78753,1.98,2019-01-31,1,2019
7744,70327172,309000.0,3.0,2860.0,5,3.0,2,14,1,-97.64474487304688,0,78753,1.98,2019-01-03,1,2019
7745,29435168,240000.0,2.0,1181.0,3,3.6666666666666665,1,13,1,-97.6566925048828,1,78753,1.98,2020-10-30,10,2020
7746,145655165,341494.0,3.0,2898.0,4,3.0,2,14,1,-97.64810180664062,0,78753,1.98,2018-07-24,7,2018
7747,29436664,279998.0,2.0,1550.0,3,3.6666666666666665,1,13,1,-97.65615844726562,1,78753,1.98,2020-01-10,1,2020
7748,29435651,336000.0,2.0,1405.0,4,3.6666666666666665,1,13,1,-97.65489959716795,1,78753,1.98,2020-02-07,2,2020
7749,29434649,205000.0,1.0,851.0,2,3.6666666666666665,1,13,1,-97.65702056884766,1,78753,1.98,2018-09-01,9,2018
7750,29435648,225000.0,1.0,884.0,2,3.6666666666666665,1,13,1,-97.65516662597656,1,78753,1.98,2020-06-19,6,2020
7751,29436643,269900.0,3.0,2091.0,4,3.6666666666666665,2,13,1,-97.65597534179688,1,78753,1.98,2018-05-12,5,2018
7752,29438997,250000.0,3.0,2586.0,3,3.0,2,14,1,-97.65171813964844,0,78753,1.98,2018-03-06,3,2018
7753,29438768,118900.0,3.0,2207.0,3,3.0,2,14,1,-97.64864349365234,0,78753,1.98,2019-02-20,2,2019
7754,29434635,189000.0,2.0,1049.0,2,3.6666666666666665,1,13,1,-97.65892028808594,1,78753,1.98,2018-05-15,5,2018
7755,29437114,285000.0,3.0,2574.0,4,3.0,2,14,1,-97.64535522460938,0,78753,1.98,2018-10-03,10,2018
7756,29434497,289000.0,2.0,1764.0,4,3.6666666666666665,1,13,1,-97.65757751464844,1,78753,1.98,2020-12-11,12,2020
7757,29435608,299900.0,2.0,1485.0,3,3.6666666666666665,2,13,1,-97.65554809570312,1,78753,1.98,2019-11-26,11,2019
7758,29434601,262500.0,2.0,1426.0,4,3.6666666666666665,2,13,1,-97.66056060791016,1,78753,1.98,2018-05-24,5,2018
7759,29435599,239700.0,2.0,1119.0,3,3.6666666666666665,1,13,1,-97.66280364990234,1,78753,1.98,2020-02-18,2,2020
7760,124903598,360000.0,3.0,2894.0,4,3.0,2,14,1,-97.65022277832033,0,78753,1.98,2019-06-13,6,2019
7761,29435094,235000.0,2.0,1150.0,3,3.6666666666666665,1,13,1,-97.6631317138672,1,78753,1.98,2019-08-16,8,2019
7762,29435593,339000.0,2.0,1789.0,4,3.6666666666666665,1,13,1,-97.66192626953124,1,78753,1.98,2020-10-28,10,2020
7763,29435590,190000.0,2.0,1040.0,2,3.6666666666666665,1,13,1,-97.66165924072266,1,78753,1.98,2019-04-18,4,2019
7764,29435581,227900.0,2.0,1305.0,3,3.6666666666666665,1,13,1,-97.66195678710938,1,78753,1.98,2019-08-26,8,2019
7765,29434569,225000.0,2.0,1153.0,3,3.6666666666666665,1,13,1,-97.66043853759766,1,78753,1.98,2019-04-18,4,2019
7766,29437063,229000.0,3.0,2332.0,4,3.0,2,14,1,-97.64557647705078,0,78753,1.98,2018-05-31,5,2018
7767,125090557,350000.0,2.0,1582.0,3,3.6666666666666665,1,13,1,-97.66312408447266,1,78753,1.98,2020-11-30,11,2020
7768,124839555,369000.0,2.0,2071.0,3,3.0,1,14,1,-97.65015411376952,0,78753,1.98,2020-09-11,9,2020
7769,60137552,225000.0,2.0,1136.0,2,3.6666666666666665,2,13,1,-97.6583480834961,1,78753,1.98,2020-11-17,11,2020
7770,29439052,239900.0,2.0,1576.0,3,3.0,1,14,1,-97.64669036865234,0,78753,1.98,2019-06-24,6,2019
7771,60137548,185000.0,3.0,1136.0,2,3.6666666666666665,2,13,1,-97.65826416015624,1,78753,1.98,2019-09-30,9,2019
7772,60137546,215000.0,3.0,1722.0,3,3.6666666666666665,2,13,1,-97.65803527832033,1,78753,1.98,2018-07-17,7,2018
7773,29439046,289000.0,2.0,1593.0,3,3.0,1,14,1,-97.64598846435548,0,78753,1.98,2020-10-23,10,2020
7774,29437046,249000.0,3.0,3302.0,4,3.0,2,14,1,-97.64910888671876,0,78753,1.98,2019-04-19,4,2019
7775,60137544,189900.0,3.0,1136.0,2,3.6666666666666665,2,13,1,-97.6580810546875,1,78753,1.98,2019-03-22,3,2019
7776,29437044,272500.0,3.0,3302.0,4,3.0,2,14,1,-97.6493911743164,0,78753,1.98,2020-03-09,3,2020
7777,2079162042,205000.0,2.0,955.0,2,3.6666666666666665,1,13,1,-97.66006469726562,1,78753,1.98,2020-08-14,8,2020
7778,29434541,205000.0,1.0,840.0,2,3.6666666666666665,1,13,1,-97.6602554321289,1,78753,1.98,2018-04-12,4,2018
7779,29437995,309900.0,3.0,3750.0,4,3.0,2,14,1,-97.6462173461914,0,78753,1.98,2019-01-29,1,2019
7780,29437033,245000.0,2.0,1647.0,3,3.0,1,14,1,-97.64879608154295,0,78753,1.98,2019-04-02,4,2019
7781,29434532,305000.0,2.0,1405.0,3,3.6666666666666665,1,13,1,-97.65947723388672,1,78753,1.98,2020-07-28,7,2020
7782,29439031,224900.0,3.0,1760.0,3,3.0,2,14,1,-97.64630889892578,0,78753,1.98,2018-12-18,12,2018
7783,29439020,265000.0,3.0,2061.0,3,3.0,2,14,1,-97.64505767822266,0,78753,1.98,2018-04-24,4,2018
7784,29434520,233000.0,1.0,1024.0,3,3.6666666666666665,1,13,1,-97.6585922241211,1,78753,1.98,2020-01-24,1,2020
7785,29434511,210000.0,3.0,1487.0,3,3.6666666666666665,2,13,1,-97.65831756591795,1,78753,1.98,2018-03-10,3,2018
7786,29434507,245000.0,1.0,884.0,2,3.6666666666666665,1,13,1,-97.65741729736328,1,78753,1.98,2020-11-11,11,2020
7787,29438002,215000.0,3.0,2332.0,4,3.0,2,14,1,-97.64674377441406,0,78753,1.98,2020-11-22,11,2020
7788,60134497,259000.0,3.0,1875.0,3,5.0,2,11,2,-97.61040496826172,1,78754,1.98,2020-05-11,5,2020
7789,29424483,349900.0,3.0,4051.0,6,5.0,2,11,2,-97.6105728149414,1,78754,1.98,2020-11-25,11,2020
7790,70354493,229900.0,2.0,1766.0,3,4.333333333333333,1,12,2,-97.64791107177734,1,78754,1.98,2018-05-03,5,2018
7791,122585968,235000.0,2.0,1670.0,3,5.0,1,11,2,-97.62112426757812,1,78754,1.98,2018-12-01,12,2018
7792,70339491,186000.0,3.0,2476.0,4,4.333333333333333,2,12,2,-97.65189361572266,1,78754,1.98,2018-09-07,9,2018
7793,83830466,254500.0,2.0,1704.0,3,5.0,1,11,2,-97.6180191040039,1,78754,1.98,2018-05-14,5,2018
7794,29424463,273900.0,2.0,1933.0,3,5.0,1,11,2,-97.61214447021484,1,78754,1.98,2019-10-01,10,2019
7795,29364040,499000.0,4.0,3732.0,5,7.0,2,17,1,-97.7718276977539,1,78759,1.98,2018-02-17,2,2018
7796,29432903,259900.0,2.0,1303.0,3,3.6666666666666665,1,14,1,-97.70679473876952,1,78758,1.98,2018-09-21,9,2018
7797,29356462,964000.0,4.0,3088.0,4,7.0,1,16,1,-97.76982879638672,1,78731,1.98,2019-08-16,8,2019
