,zpid,latestPrice,numOfBathrooms,livingAreaSqFt,numOfBedrooms,avgSchoolRating,numOfStories,MedianStudentsPerTeacher,numOfHighSchools,longitude,numOfPrimarySchools,zipcode,propertyTaxRate,latest_saledate,latest_salemonth,latest_saleyear
8750,58307128,425000.0,3.0,1750.0,3,6.666666666666668,2,15,1,-97.70784759521484,1,78727,1.98,2019-07-29,7,2019
8752,29450907,260000.0,2.0,1676.0,3,5.333333333333333,1,14,1,-97.69182586669922,1,78728,1.98,2019-09-24,9,2019
8753,58307125,379000.0,2.0,2016.0,3,6.666666666666668,1,15,1,-97.70989990234376,1,78727,1.98,2019-11-07,11,2019
8754,29449407,299900.0,2.0,1447.0,3,5.333333333333333,1,14,1,-97.68081665039062,1,78728,1.98,2019-12-11,12,2019
8756,29440620,259900.0,2.0,1084.0,3,4.333333333333333,1,13,1,-97.6977081298828,1,78727,1.98,2019-08-16,8,2019
8759,29447407,234000.0,2.0,1085.0,0,5.333333333333333,1,14,1,-97.6849136352539,1,78728,1.98,2019-07-12,7,2019
8761,58305549,485000.0,3.0,2568.0,4,6.666666666666668,2,15,1,-97.7347183227539,1,78727,1.98,2019-02-14,2,2019
8767,29367605,299900.0,2.0,1836.0,4,7.0,1,17,1,-97.76271057128906,1,78759,1.98,2019-02-27,2,2019
8769,29449896,345000.0,2.0,2246.0,4,2.6666666666666665,2,14,1,-97.67105865478516,1,78728,1.98,2019-07-01,7,2019
8771,29452895,379900.0,2.0,1787.0,3,5.666666666666668,1,14,1,-97.68092346191406,1,78728,1.98,2019-07-30,7,2019
8776,29438039,446760.0,2.0,1752.0,3,6.0,1,15,1,-97.7421417236328,1,78759,1.98,2019-03-18,3,2019
8784,29374099,435000.0,3.0,2157.0,4,8.666666666666666,2,16,1,-97.78372955322266,0,78750,1.98,2019-01-31,1,2019
8785,29444035,475000.0,2.0,2019.0,4,6.666666666666668,2,15,1,-97.72525024414062,1,78727,1.98,2019-08-01,8,2019
8790,29369598,415000.0,2.0,1596.0,3,8.333333333333334,1,16,1,-97.76710510253906,1,78759,1.98,2019-10-11,10,2019
8795,58305526,409900.0,3.0,2169.0,3,6.666666666666668,1,15,1,-97.73126220703124,1,78727,1.98,2019-03-18,3,2019
8803,58305497,425000.0,3.0,2174.0,4,6.666666666666668,2,15,1,-97.7320556640625,1,78727,1.98,2019-05-22,5,2019
8817,29449343,139500.0,2.0,1052.0,2,5.333333333333333,1,14,1,-97.6875991821289,1,78728,1.98,2019-01-02,1,2019
8818,29449339,255000.0,2.0,1390.0,3,5.333333333333333,2,14,1,-97.68759155273438,1,78728,1.98,2019-03-25,3,2019
8822,29447827,259000.0,2.0,1007.0,2,5.333333333333333,1,14,1,-97.68419647216795,1,78728,1.98,2019-11-15,11,2019
8827,29449315,259900.0,3.0,1346.0,3,5.333333333333333,2,14,1,-97.68585205078124,1,78728,1.98,2019-07-25,7,2019
8829,29369255,465000.0,2.0,1910.0,3,8.333333333333334,2,16,1,-97.76001739501952,1,78759,1.98,2019-12-16,12,2019
8837,29366086,505900.0,3.0,2115.0,3,7.0,2,17,1,-97.75782012939452,1,78759,1.98,2019-11-15,11,2019
8839,29370085,560000.0,3.0,3143.0,4,8.333333333333334,1,16,1,-97.77649688720705,1,78759,1.98,2019-07-19,7,2019
8843,29447802,299000.0,2.0,1800.0,4,2.6666666666666665,1,14,1,-97.6822509765625,1,78728,1.98,2019-06-17,6,2019
8844,29374083,375000.0,3.0,2806.0,4,8.666666666666666,2,16,1,-97.78514099121094,0,78750,1.98,2019-06-26,6,2019
8846,29366082,689790.0,3.0,2920.0,4,7.0,2,17,1,-97.7578125,1,78759,1.98,2019-07-01,7,2019
8850,58307097,405000.0,2.0,1656.0,3,6.666666666666668,1,15,1,-97.71257781982422,1,78727,1.98,2019-05-17,5,2019
8855,58306096,455000.0,3.0,2218.0,4,6.666666666666668,2,15,1,-97.7222900390625,1,78727,1.98,2019-12-23,12,2019
8857,29445094,449000.0,3.0,3106.0,4,4.333333333333333,2,13,1,-97.69438934326172,1,78727,1.98,2019-09-10,9,2019
8860,29444091,409900.0,2.0,1549.0,3,6.666666666666668,1,15,1,-97.72338104248048,1,78727,1.98,2019-01-16,1,2019
8862,58306089,359900.0,3.0,1941.0,3,6.666666666666668,2,15,1,-97.72232818603516,1,78727,1.98,2019-01-18,1,2019
8864,29367575,735000.0,3.0,3495.0,4,7.0,2,17,1,-97.75597381591795,1,78759,1.98,2019-04-02,4,2019
8867,29366074,599000.0,2.0,2573.0,4,7.0,1,17,1,-97.75961303710938,1,78759,1.98,2019-02-14,2,2019
8875,83125069,120000.0,3.0,3045.0,4,7.0,2,17,1,-97.75653076171876,1,78759,1.98,2019-03-29,3,2019
8880,29369568,415000.0,2.0,1658.0,3,8.333333333333334,1,16,1,-97.76799774169922,1,78759,1.98,2019-08-15,8,2019
8886,29365067,490000.0,2.0,2115.0,3,7.0,1,17,1,-97.75918579101562,1,78759,1.98,2019-12-31,12,2019
8888,29369564,460000.0,2.0,2079.0,3,8.333333333333334,1,16,1,-97.7676010131836,1,78759,1.98,2019-05-08,5,2019
8893,58306056,450000.0,3.0,1904.0,3,6.666666666666668,2,15,1,-97.72242736816406,1,78727,1.98,2019-12-09,12,2019
8894,29372062,435000.0,3.0,2118.0,4,9.0,2,16,1,-97.7798309326172,1,78759,1.98,2019-10-07,10,2019
8897,29370061,225000.0,2.0,1852.0,4,8.333333333333334,2,16,1,-97.77622985839844,1,78759,1.98,2019-08-12,8,2019
8902,29370053,650000.0,4.0,3355.0,4,8.333333333333334,2,16,1,-97.77558135986328,1,78759,1.98,2019-07-11,7,2019
8903,29447796,313000.0,2.0,1636.0,3,2.6666666666666665,1,14,1,-97.68112182617188,1,78728,1.98,2019-09-16,9,2019
8904,70339549,437000.0,3.0,2677.0,4,6.666666666666668,2,15,1,-97.70709991455078,1,78727,1.98,2019-02-09,2,2019
8910,29447788,226900.0,2.0,1423.0,3,2.6666666666666665,1,14,1,-97.6820831298828,1,78728,1.98,2019-08-29,8,2019
8911,70339539,369000.0,3.0,2637.0,4,6.666666666666668,2,15,1,-97.70670318603516,1,78727,1.98,2019-02-04,2,2019
8912,29366546,599950.0,3.0,3075.0,4,8.333333333333334,2,16,1,-97.7694091796875,1,78759,1.98,2019-07-09,7,2019
8917,29440537,270000.0,2.0,1092.0,3,5.333333333333333,1,13,1,-97.70138549804688,1,78758,1.98,2019-06-25,6,2019
8920,29449777,330000.0,2.0,2091.0,4,5.333333333333333,1,14,1,-97.67630767822266,1,78728,1.98,2019-04-23,4,2019
8922,58306033,530000.0,2.0,1941.0,3,6.666666666666668,1,15,1,-97.7238998413086,1,78727,1.98,2019-08-01,8,2019
8924,29368029,569000.0,3.0,2412.0,3,9.0,2,16,1,-97.77566528320312,1,78759,1.98,2019-08-01,8,2019
8929,58306512,325000.0,2.0,1503.0,3,6.666666666666668,2,15,1,-97.71168518066406,1,78759,1.98,2019-01-19,1,2019
8933,29444506,209000.0,3.0,1946.0,3,6.666666666666668,2,15,1,-97.71892547607422,1,78727,1.98,2019-04-04,4,2019
8935,29440506,279900.0,2.0,1065.0,3,5.333333333333333,1,13,1,-97.70209503173828,1,78758,1.98,2019-08-23,8,2019
8936,29442503,377000.0,2.0,1910.0,3,6.666666666666668,1,15,1,-97.72443389892578,1,78727,1.98,2019-03-01,3,2019
8942,29451743,315000.0,2.0,2095.0,3,5.333333333333333,1,14,1,-97.67472076416016,1,78728,1.98,2019-04-30,4,2019
8946,29447732,340000.0,2.0,2195.0,4,2.6666666666666665,1,14,1,-97.68275451660156,1,78728,1.98,2019-09-30,9,2019
8949,29449223,200000.0,3.0,1183.0,3,5.333333333333333,2,14,1,-97.68441772460938,1,78728,1.98,2019-08-06,8,2019
8961,29449189,149800.0,2.0,1377.0,3,5.333333333333333,1,14,1,-97.68538665771484,1,78728,1.98,2019-05-22,5,2019
8968,29449679,295000.0,2.0,1384.0,3,2.6666666666666665,1,14,1,-97.67684936523438,1,78728,1.98,2019-12-27,12,2019
8970,29451174,300000.0,2.0,1704.0,3,5.333333333333333,1,14,1,-97.68513488769533,1,78728,1.98,2019-07-02,7,2019
8977,29451156,279500.0,3.0,1723.0,3,5.333333333333333,2,14,1,-97.6868133544922,1,78728,1.98,2019-09-20,9,2019
8979,29454150,289900.0,2.0,1657.0,3,5.666666666666668,1,14,1,-97.68489074707033,1,78728,1.98,2019-05-30,5,2019
8980,29451648,280000.0,2.0,1522.0,3,5.333333333333333,1,14,1,-97.67375946044922,1,78728,1.98,2019-10-15,10,2019
8984,29451129,339900.0,3.0,2269.0,4,5.333333333333333,2,14,1,-97.6875228881836,1,78728,1.98,2019-03-29,3,2019
8988,29451617,289900.0,3.0,2172.0,4,5.333333333333333,2,14,1,-97.68314361572266,1,78728,1.98,2019-04-15,4,2019
8993,29451105,144500.0,3.0,1697.0,3,5.333333333333333,2,14,1,-97.68621826171876,1,78728,1.98,2019-01-18,1,2019
8994,29451103,305000.0,3.0,1856.0,3,5.333333333333333,2,14,1,-97.68590545654295,1,78728,1.98,2019-10-25,10,2019
8995,29449596,164900.0,2.0,1767.0,3,5.333333333333333,1,14,1,-97.68096923828124,1,78728,1.98,2019-03-10,3,2019
8998,29454082,185000.0,3.0,2156.0,4,5.666666666666668,2,14,1,-97.6866683959961,1,78728,1.98,2019-06-13,6,2019
9005,29451059,376000.0,2.0,1810.0,3,5.333333333333333,1,14,1,-97.68798065185548,1,78728,1.98,2019-10-07,10,2019
9009,29449552,295000.0,2.0,1605.0,3,5.333333333333333,1,14,1,-97.67752075195312,1,78728,1.98,2019-03-07,3,2019
9011,29451550,350000.0,2.0,1862.0,3,5.333333333333333,1,14,1,-97.68323516845705,1,78728,1.98,2019-06-28,6,2019
9014,29449548,299900.0,2.0,1395.0,3,2.6666666666666665,2,14,1,-97.67709350585938,1,78728,1.98,2019-02-06,2,2019
9016,29451047,278000.0,2.0,1328.0,3,5.333333333333333,1,14,1,-97.68800354003906,1,78728,1.98,2019-05-17,5,2019
9017,29449546,167900.0,2.0,1445.0,4,2.6666666666666665,1,14,1,-97.67742919921876,1,78728,1.98,2019-02-26,2,2019
9022,251032531,285000.0,3.0,1779.0,3,2.6666666666666665,2,14,1,-97.66975402832033,1,78728,1.98,2019-05-06,5,2019
9024,29454025,310000.0,2.0,2020.0,3,5.666666666666668,1,14,1,-97.68618774414062,1,78728,1.98,2019-04-01,4,2019
9025,29451024,285000.0,2.0,1416.0,3,5.333333333333333,1,14,1,-97.6897201538086,1,78728,1.98,2019-10-08,10,2019
9027,29454517,320000.0,3.0,2007.0,3,5.666666666666668,2,14,1,-97.6813735961914,1,78728,1.98,2019-07-30,7,2019
9028,29447517,325000.0,3.0,1897.0,3,2.6666666666666665,2,14,1,-97.67989349365234,1,78728,1.98,2019-09-05,9,2019
9033,29449504,285000.0,2.0,1304.0,3,5.333333333333333,1,14,1,-97.68275451660156,1,78728,1.98,2019-08-12,8,2019
9034,29451501,359000.0,3.0,2246.0,4,5.333333333333333,2,14,1,-97.68357849121094,1,78728,1.98,2019-01-04,1,2019
9035,29365029,519000.0,2.0,2318.0,3,7.0,1,17,1,-97.75987243652344,1,78759,1.98,2019-09-30,9,2019
9037,29371690,350000.0,2.0,1654.0,4,8.333333333333334,1,16,1,-97.77239227294922,1,78759,1.98,2019-03-08,3,2019
9038,29372020,385000.0,3.0,1969.0,4,9.0,2,16,1,-97.77786254882812,1,78759,1.98,2019-07-03,7,2019
9045,29371509,569999.0,2.0,2327.0,4,8.333333333333334,1,16,1,-97.76779174804688,1,78759,1.98,2019-09-10,9,2019
9048,29368004,579900.0,3.0,2719.0,4,8.333333333333334,2,16,1,-97.77501678466795,1,78759,1.98,2019-09-12,9,2019
9050,29443432,249900.0,1.0,1084.0,2,4.333333333333333,1,13,1,-97.6842269897461,1,78727,1.98,2019-12-12,12,2019
9055,58307408,190000.0,2.0,1718.0,3,4.333333333333333,1,13,1,-97.6799087524414,1,78727,1.98,2019-07-26,7,2019
9069,29440881,142500.0,3.0,1292.0,3,4.333333333333333,2,13,1,-97.68826293945312,1,78727,1.98,2019-04-11,4,2019
9072,29445371,414900.0,2.0,2293.0,3,4.333333333333333,1,13,1,-97.68607330322266,1,78727,1.98,2019-10-18,10,2019
9074,29445362,425000.0,2.0,1961.0,3,4.333333333333333,1,13,1,-97.68504333496094,1,78727,1.98,2019-05-28,5,2019
9077,29442859,255000.0,3.0,1596.0,3,4.333333333333333,2,13,1,-97.69379425048828,1,78727,1.98,2019-01-19,1,2019
9078,62606858,359000.0,2.0,2050.0,3,5.333333333333333,1,14,1,-97.69374084472656,1,78727,1.98,2019-04-11,4,2019
9080,29440856,239990.0,2.0,1100.0,3,4.333333333333333,1,13,1,-97.6901397705078,1,78727,1.98,2019-02-28,2,2019
9083,2089480345,310990.0,3.0,1689.0,2,4.333333333333333,3,13,1,-97.6788330078125,1,78727,1.98,2019-04-26,4,2019
9087,29442836,280000.0,2.0,1370.0,3,4.333333333333333,1,13,1,-97.69274139404295,1,78727,1.98,2019-12-04,12,2019
9093,29441328,469000.0,3.0,3042.0,4,4.333333333333333,2,13,1,-97.68318176269533,1,78727,1.98,2019-05-31,5,2019
9094,54939318,369000.0,2.0,2173.0,4,4.333333333333333,1,13,1,-97.68125915527344,1,78727,1.98,2019-03-05,3,2019
9097,29443316,285000.0,2.0,1314.0,3,4.333333333333333,1,13,1,-97.6859893798828,1,78727,1.98,2019-09-30,9,2019
9100,70330805,689000.0,5.0,3698.0,5,5.333333333333333,2,13,1,-97.69352722167967,1,78758,1.98,2019-09-16,9,2019
9102,29443294,152500.0,2.0,1337.0,3,4.333333333333333,1,13,1,-97.68606567382812,1,78727,1.98,2019-03-21,3,2019
9105,29443284,285000.0,3.0,1562.0,3,4.333333333333333,2,13,1,-97.68710327148438,1,78727,1.98,2019-06-11,6,2019
9109,29441273,435000.0,3.0,2911.0,3,4.333333333333333,2,13,1,-97.6819076538086,1,78727,1.98,2019-08-13,8,2019
9114,29445266,382000.0,3.0,2706.0,4,2.6666666666666665,2,14,1,-97.69142150878906,1,78727,1.98,2019-05-07,5,2019
9115,29441265,429000.0,3.0,2528.0,4,4.333333333333333,1,13,1,-97.68138885498048,1,78727,1.98,2019-10-11,10,2019
9116,29443260,299000.0,2.0,1585.0,3,4.333333333333333,1,13,1,-97.68977355957033,1,78727,1.98,2019-12-16,12,2019
9119,29445348,348000.0,3.0,2813.0,4,2.6666666666666665,2,14,1,-97.69108581542967,1,78727,1.98,2019-07-26,7,2019
9120,64883246,365000.0,2.0,2195.0,3,5.333333333333333,1,14,1,-97.69108581542967,1,78727,1.98,2019-01-10,1,2019
9122,29443244,305000.0,2.0,1309.0,3,4.333333333333333,1,13,1,-97.6886978149414,1,78727,1.98,2019-08-23,8,2019
9123,29445243,278000.0,2.0,1294.0,3,4.333333333333333,1,13,1,-97.68978118896484,1,78727,1.98,2019-08-07,8,2019
9125,29441237,379000.0,2.0,1864.0,3,4.333333333333333,1,13,1,-97.68241119384766,1,78727,1.98,2019-07-11,7,2019
9127,29442732,359900.0,3.0,2240.0,3,6.666666666666668,2,15,1,-97.69420623779295,1,78727,1.98,2019-07-16,7,2019
9128,29440731,275000.0,2.0,1400.0,3,4.333333333333333,1,13,1,-97.69408416748048,1,78727,1.98,2019-06-05,6,2019
9131,29443228,250000.0,2.0,976.0,2,4.333333333333333,1,13,1,-97.69183349609376,1,78727,1.98,2019-10-02,10,2019
9135,29442716,365000.0,3.0,2329.0,4,4.333333333333333,2,13,1,-97.69365692138672,1,78727,1.98,2019-08-08,8,2019
9136,29445200,315000.0,2.0,1212.0,3,4.333333333333333,1,13,1,-97.68714904785156,1,78727,1.98,2019-10-25,10,2019
9138,58307199,339900.0,2.0,2080.0,4,4.333333333333333,1,13,1,-97.68000030517578,1,78727,1.98,2019-07-10,7,2019
9141,29443195,255000.0,2.0,1043.0,3,4.333333333333333,1,13,1,-97.68487548828124,1,78727,1.98,2019-12-02,12,2019
9146,29438685,374900.0,2.0,1670.0,3,4.0,1,13,1,-97.68487548828124,1,78758,1.98,2019-08-30,8,2019
9147,58307481,349000.0,3.0,2456.0,4,4.333333333333333,2,13,1,-97.6810531616211,1,78727,1.98,2019-03-15,3,2019
9149,58307168,375000.0,3.0,2058.0,3,4.333333333333333,2,13,1,-97.6822738647461,1,78727,1.98,2019-07-02,7,2019
9150,58187165,239000.0,3.0,2319.0,4,2.6666666666666665,2,14,1,-97.68737030029295,1,78727,1.98,2019-08-14,8,2019
9153,29440161,389000.0,3.0,2474.0,3,4.333333333333333,2,13,1,-97.68231964111328,1,78727,1.98,2019-07-12,7,2019
9154,29440156,439000.0,3.0,3290.0,5,4.333333333333333,2,13,1,-97.68344116210938,1,78727,1.98,2019-03-13,3,2019
9155,251028153,597132.0,4.0,2619.0,4,5.333333333333333,2,13,1,-97.69037628173828,1,78758,1.98,2019-10-30,10,2019
9156,29443152,269000.0,2.0,1235.0,3,4.333333333333333,1,13,1,-97.690185546875,1,78727,1.98,2019-11-15,11,2019
9158,29443145,279900.0,2.0,1225.0,3,4.333333333333333,1,13,1,-97.6905517578125,1,78727,1.98,2019-06-18,6,2019
9159,29441141,228000.0,3.0,2192.0,3,4.333333333333333,2,13,1,-97.6878433227539,1,78727,1.98,2019-10-11,10,2019
9160,29445139,308000.0,2.0,1723.0,3,4.333333333333333,1,13,1,-97.69403839111328,1,78727,1.98,2019-05-24,5,2019
9167,29445126,369900.0,2.0,2173.0,3,4.333333333333333,1,13,1,-97.69239044189452,1,78727,1.98,2019-05-02,5,2019
9169,29445121,390000.0,3.0,2905.0,4,4.333333333333333,2,13,1,-97.6933364868164,1,78727,1.98,2019-10-11,10,2019
9170,29440121,449000.0,3.0,3010.0,4,4.333333333333333,2,13,1,-97.68247985839844,1,78727,1.98,2019-10-01,10,2019
9173,2092918102,326990.0,3.0,1689.0,2,4.333333333333333,3,13,1,-97.67810821533205,1,78727,1.98,2019-04-30,4,2019
9174,29438600,238900.0,2.0,2182.0,4,4.0,2,13,1,-97.6822738647461,1,78758,1.98,2019-02-12,2,2019
9176,64862094,315000.0,2.0,1683.0,3,5.333333333333333,1,14,1,-97.69307708740234,1,78727,1.98,2019-09-19,9,2019
9177,29440094,499900.0,4.0,3386.0,5,4.333333333333333,2,13,1,-97.68397521972656,1,78727,1.98,2019-06-07,6,2019
9183,29438583,385000.0,2.0,1983.0,3,4.0,2,13,1,-97.68434143066406,1,78758,1.98,2019-06-28,6,2019
9184,80096581,640000.0,3.0,2870.0,4,5.333333333333333,1,13,1,-97.6899185180664,1,78758,1.98,2019-04-04,4,2019
9185,29440079,429900.0,2.0,2181.0,4,4.0,1,13,1,-97.6841049194336,1,78758,1.98,2019-07-30,7,2019
9188,29443074,265000.0,2.0,1179.0,3,4.333333333333333,1,13,1,-97.69056701660156,1,78727,1.98,2019-11-14,11,2019
9191,29441058,415000.0,2.0,2016.0,3,4.333333333333333,1,13,1,-97.68586730957033,1,78727,1.98,2019-10-31,10,2019
9192,29440056,400000.0,2.0,2222.0,4,4.333333333333333,1,13,1,-97.6857681274414,1,78727,1.98,2019-09-20,9,2019
9193,29440042,425000.0,2.0,2961.0,4,5.333333333333333,1,13,1,-97.69019317626952,1,78758,1.98,2019-06-04,6,2019
9196,29443533,495000.0,4.0,4530.0,5,4.333333333333333,2,13,1,-97.68165588378906,1,78727,1.98,2019-01-08,1,2019
9198,29441024,289900.0,3.0,1471.0,4,4.333333333333333,1,13,1,-97.68611145019533,1,78727,1.98,2019-07-02,7,2019
9202,29440007,397000.0,2.0,1760.0,3,4.0,1,13,1,-97.6859893798828,1,78758,1.98,2019-11-01,11,2019
9203,29440005,369900.0,2.0,1831.0,3,4.0,1,13,1,-97.68600463867188,1,78758,1.98,2019-03-15,3,2019
9204,29443004,250000.0,2.0,1659.0,3,4.333333333333333,1,13,1,-97.69051361083984,1,78727,1.98,2019-04-16,4,2019
9215,83823704,350000.0,1.0,985.0,1,6.0,1,16,1,-97.7527847290039,1,78705,1.98,2019-02-28,2,2019
9221,29395907,699000.0,2.0,1932.0,3,7.333333333333332,1,15,1,-97.73016357421876,1,78705,1.98,2019-09-23,9,2019
9225,29391884,194000.0,1.0,509.0,2,6.0,1,16,1,-97.7479019165039,1,78705,1.98,2019-11-08,11,2019
9228,80090625,250000.0,1.0,795.0,1,7.333333333333332,1,15,1,-97.7253189086914,1,78705,1.98,2019-11-22,11,2019
9229,80097364,234900.0,1.0,600.0,1,6.0,2,16,1,-97.7543487548828,1,78703,1.98,2019-04-16,4,2019
9234,29385106,400000.0,1.0,560.0,1,6.0,1,16,1,-97.72789001464844,1,78702,1.98,2019-03-04,3,2019
9235,29385105,550000.0,2.0,2040.0,3,6.0,1,16,1,-97.72798919677734,1,78702,1.98,2019-01-16,1,2019
9238,62605581,330000.0,2.0,880.0,2,6.0,1,16,1,-97.74690246582033,1,78705,1.98,2019-12-05,12,2019
9241,29388341,780000.0,3.0,2134.0,4,5.0,2,11,1,-97.7257843017578,1,78702,1.98,2019-06-05,6,2019
9245,251029546,850000.0,3.0,1955.0,3,5.0,2,11,1,-97.73094940185548,1,78702,1.98,2019-11-26,11,2019
9246,29387544,1245000.0,4.0,2295.0,4,5.0,2,11,1,-97.72962951660156,1,78702,1.98,2019-05-30,5,2019
9249,29390825,3495000.0,5.0,5089.0,4,6.0,2,16,1,-97.74810791015624,1,78701,1.98,2019-09-19,9,2019
9263,29396005,450000.0,2.0,900.0,2,7.333333333333332,1,15,1,-97.72833251953124,1,78705,1.98,2019-11-22,11,2019
9264,29387470,580000.0,1.0,1059.0,2,5.0,1,11,1,-97.72968292236328,1,78702,1.98,2019-09-27,9,2019
9274,29382880,525000.0,2.0,1200.0,2,4.0,1,11,1,-97.72676849365234,1,78702,1.98,2019-02-27,2,2019
9279,29384369,800000.0,1.0,1328.0,2,4.666666666666667,1,14,1,-97.72937774658205,1,78702,1.98,2019-12-05,12,2019
9280,29460368,825000.0,4.0,2201.0,3,4.333333333333333,2,14,1,-97.74152374267578,1,78704,1.98,2019-06-25,6,2019
9281,29382868,875000.0,3.0,2318.0,4,4.0,1,11,1,-97.7257843017578,1,78702,1.98,2019-06-28,6,2019
9292,29382854,585000.0,1.0,804.0,2,4.0,1,11,1,-97.72637176513672,1,78702,1.98,2019-09-19,9,2019
9295,29384352,475000.0,1.0,804.0,2,4.666666666666667,1,14,1,-97.72956848144533,1,78702,1.98,2019-04-08,4,2019
9298,29381473,1425000.0,2.0,1308.0,3,4.0,1,11,1,-97.72600555419922,1,78702,1.98,2019-11-12,11,2019
9301,251029843,795000.0,3.0,1825.0,3,4.333333333333333,3,14,1,-97.75033569335938,1,78704,1.98,2019-01-31,1,2019
9302,29458842,850000.0,3.0,2299.0,3,4.333333333333333,2,14,1,-97.74071502685548,1,78704,1.98,2019-04-17,4,2019
9305,29382838,599900.0,2.0,1068.0,3,4.0,1,11,1,-97.72576141357422,1,78702,1.98,2019-05-14,5,2019
9309,29459325,725000.0,2.0,2028.0,3,4.333333333333333,1,14,1,-97.74646759033205,1,78704,1.98,2019-07-17,7,2019
9310,29381466,6000.0,3.0,2330.0,4,4.0,2,11,1,-97.725830078125,1,78702,1.98,2019-08-19,8,2019
9313,29459320,674900.0,3.0,2798.0,4,4.333333333333333,1,14,1,-97.7465591430664,1,78704,1.98,2019-09-27,9,2019
9315,124841317,1075000.0,3.0,2653.0,3,4.333333333333333,2,14,1,-97.74417114257812,1,78704,1.98,2019-10-22,10,2019
9318,2100092311,399000.0,1.0,600.0,1,4.666666666666667,1,14,1,-97.73605346679688,1,78702,1.98,2019-10-30,10,2019
9321,29458806,1490000.0,4.0,2464.0,3,4.333333333333333,2,14,1,-97.74559020996094,1,78704,1.98,2019-08-19,8,2019
9323,29323799,850000.0,1.0,1150.0,2,4.666666666666667,1,13,1,-97.7551498413086,1,78704,1.98,2019-08-29,8,2019
9326,29384292,415000.0,1.0,768.0,2,4.666666666666667,1,14,1,-97.73117065429688,1,78702,1.98,2019-05-22,5,2019
9330,2087469316,1250000.0,4.0,2464.0,3,3.5,1,14,1,-97.74571228027344,0,78704,1.98,2019-06-19,6,2019
9333,29460279,274750.0,2.0,977.0,2,3.5,1,14,1,-97.7518539428711,0,78704,1.98,2019-05-20,5,2019
9336,29460772,390000.0,2.0,1892.0,3,4.333333333333333,1,14,1,-97.73300170898438,1,78741,1.98,2019-06-13,6,2019
9338,29382261,395000.0,1.0,480.0,1,4.0,1,11,1,-97.7274932861328,1,78702,1.98,2019-10-16,10,2019
9339,29382258,575000.0,1.0,735.0,1,4.0,1,11,1,-97.72712707519533,1,78702,1.98,2019-02-28,2,2019
9345,29460753,459000.0,2.0,2038.0,3,4.333333333333333,1,14,1,-97.73400115966795,1,78741,1.98,2019-12-11,12,2019
9346,29382252,600000.0,2.0,1325.0,3,4.0,1,11,1,-97.72804260253906,1,78702,1.98,2019-02-19,2,2019
9348,29460750,635000.0,4.0,2162.0,4,4.333333333333333,2,14,1,-97.7353057861328,1,78741,1.98,2019-11-22,11,2019
9353,29473240,369900.0,2.0,1750.0,3,4.333333333333333,1,14,1,-97.75404357910156,1,78704,1.98,2019-06-26,6,2019
9363,29471941,1500000.0,4.0,2799.0,4,4.333333333333333,2,14,1,-97.75267028808594,1,78704,1.98,2019-07-17,7,2019
9364,29459217,679000.0,2.0,1193.0,3,4.333333333333333,1,14,1,-97.74754333496094,1,78704,1.98,2019-07-02,7,2019
9368,29473211,820000.0,3.0,2523.0,4,4.333333333333333,3,14,1,-97.75484466552734,1,78704,1.98,2019-04-29,4,2019
9369,64768709,1798000.0,6.0,4376.0,4,4.333333333333333,2,14,1,-97.74180603027344,1,78704,1.98,2019-06-27,6,2019
9370,250997208,1895000.0,4.0,3013.0,4,4.333333333333333,2,14,1,-97.7545166015625,1,78704,1.98,2019-02-25,2,2019
9373,29383977,980000.0,2.0,1722.0,3,4.666666666666667,1,14,1,-97.73455047607422,1,78702,1.98,2019-09-19,9,2019
9374,29473205,1656000.0,4.0,3062.0,4,4.333333333333333,2,14,1,-97.75509643554688,1,78704,1.98,2019-07-22,7,2019
9376,89550703,440000.0,2.0,1047.0,1,4.0,2,11,1,-97.72500610351562,1,78702,1.98,2019-08-19,8,2019
9377,70356692,1295000.0,3.0,2787.0,4,4.333333333333333,3,14,1,-97.75214385986328,1,78704,1.98,2019-04-15,4,2019
9379,29460686,575000.0,3.0,2269.0,4,4.333333333333333,2,14,1,-97.73109436035156,1,78741,1.98,2019-11-05,11,2019
9381,251029178,639000.0,4.0,2155.0,2,4.333333333333333,3,14,1,-97.75128936767578,1,78704,1.98,2019-03-18,3,2019
9382,29473178,799000.0,3.0,2323.0,3,4.333333333333333,2,14,1,-97.7538833618164,1,78704,1.98,2019-08-01,8,2019
9388,29382663,410000.0,2.0,1034.0,2,4.666666666666667,1,14,1,-97.73027801513672,1,78702,1.98,2019-01-25,1,2019
9390,29458709,1450000.0,3.0,2016.0,3,4.333333333333333,2,14,1,-97.74886322021484,1,78704,1.98,2019-07-24,7,2019
9399,251033643,599000.0,2.0,1742.0,3,4.666666666666667,1,14,1,-97.73253631591795,1,78702,1.98,2019-01-24,1,2019
9400,29459639,379900.0,1.0,1360.0,2,4.333333333333333,1,14,1,-97.7336883544922,1,78741,1.98,2019-10-31,10,2019
9402,29459635,799000.0,2.0,2200.0,3,4.333333333333333,1,14,1,-97.73319244384766,1,78741,1.98,2019-09-16,9,2019
9403,29460133,629000.0,2.0,1684.0,3,4.333333333333333,2,14,1,-97.7492446899414,1,78704,1.98,2019-03-09,3,2019
9405,29459630,559900.0,4.0,1863.0,4,4.333333333333333,1,14,1,-97.73338317871094,1,78741,1.98,2019-04-25,4,2019
