,zpid,latestPrice,numOfBathrooms,livingAreaSqFt,numOfBedrooms,avgSchoolRating,numOfStories,MedianStudentsPerTeacher,numOfHighSchools,longitude,numOfPrimarySchools,avgSchoolDistance,latitude,lotSizeSqFt,numOfPhotos,numPriceChanges,zipcode,propertyTaxRate,latest_saledate,latest_salemonth,latest_saleyear,averagePrice
7933,29421207,550000.0,2.0,1690.0,3,6.66666666666667,1,16,1,-97.7406692504883,1,1.3,30.355001449585,11325.6,26,1,78757,1.98,2018-06-05,6,2018,483937.411042945
7934,29429702,525000.0,2.0,1598.0,3,5.33333333333333,1,13,1,-97.7297134399414,1,0.7,30.370325088501,8232.0,28,1,78757,1.98,2018-12-15,12,2018,483937.411042945
7935,29422202,448122.0,2.0,1395.0,3,6.66666666666667,1,16,1,-97.7425842285156,1,1.4,30.3570899963379,8842.0,2,1,78757,1.98,2019-10-30,10,2019,506361.095238095
7936,29427199,599000.0,2.0,2372.0,3,7.0,1,17,1,-97.7473526000977,1,0.766666666666667,30.366325378418,8581.0,25,2,78759,1.98,2018-10-10,10,2018,495563.892655367
7937,29425987,799000.0,3.0,2034.0,3,7.0,1,17,1,-97.7454071044922,1,0.9,30.3642864227295,9662.0,58,2,78759,1.98,2019-12-01,12,2019,512099.535
7938,29422191,660500.0,3.0,2018.0,3,6.66666666666667,1,16,1,-97.7445297241211,1,1.46666666666667,30.3576316833496,8319.0,40,6,78757,1.98,2019-05-01,5,2019,506361.095238095
7939,124845189,360000.0,2.0,877.0,2,4.0,2,14,1,-97.7273559570312,1,0.766666666666667,30.365930557251,3746.0,14,2,78757,1.98,2020-07-08,7,2020,565616.539267016
7940,29423186,399999.0,2.0,1622.0,4,4.0,1,14,1,-97.7275314331055,1,0.733333333333333,30.3609371185303,10149.0,26,3,78757,1.98,2018-06-29,6,2018,483937.411042945
7941,29426453,139999.0,2.0,1023.0,3,4.0,1,14,1,-97.7274703979492,1,0.7,30.3637180328369,7971.0,31,9,78757,1.98,2021-01-08,1,2021,
7942,29421183,525000.0,2.0,1892.0,4,6.66666666666667,1,16,1,-97.737434387207,1,1.3,30.3547611236572,11325.6,11,1,78757,1.98,2018-05-08,5,2018,483937.411042945
7943,29421176,629900.0,2.0,1771.0,3,6.66666666666667,1,16,1,-97.7384719848633,1,1.16666666666667,30.3527908325195,8537.0,26,2,78757,1.98,2019-08-19,8,2019,506361.095238095
7944,29420175,825000.0,2.0,2179.0,3,6.66666666666667,1,16,1,-97.7415008544922,1,1.1,30.3516120910644,9670.0,36,4,78757,1.98,2020-08-05,8,2020,565616.539267016
7945,29421172,540000.0,3.5,2671.0,4,6.66666666666667,2,16,1,-97.7378921508789,1,1.2,30.3532695770264,9496.0,40,5,78757,1.98,2018-02-10,2,2018,483937.411042945
7946,29421168,695000.0,2.0,1796.0,3,6.66666666666667,1,16,1,-97.7382049560547,1,1.23333333333333,30.3534851074219,10890.0,84,7,78757,1.98,2020-09-17,9,2020,565616.539267016
7947,29421164,600000.0,2.0,1973.0,3,6.66666666666667,1,16,1,-97.7376861572266,1,1.16666666666667,30.3518371582031,10193.0,40,1,78757,1.98,2019-09-03,9,2019,506361.095238095
7948,29425985,495000.0,2.0,2080.0,3,7.0,1,17,1,-97.7455749511719,1,0.9,30.3638668060303,9288.0,34,1,78759,1.98,2019-06-21,6,2019,512099.535
7949,29422163,1300000.0,2.0,1620.0,2,6.66666666666667,1,16,1,-97.7449722290039,1,1.26666666666667,30.3541278839111,8276.0,1,1,78757,1.98,2019-11-04,11,2019,506361.095238095
7950,29420161,799950.0,3.0,2186.0,4,6.66666666666667,1,16,1,-97.7424240112305,1,1.1,30.3519229888916,8712.0,1,3,78757,1.98,2019-09-23,9,2019,506361.095238095
7951,29424658,449500.0,2.0,2145.0,3,5.33333333333333,1,13,1,-97.7341232299805,1,0.833333333333333,30.362340927124,7100.0,37,1,78757,1.98,2019-01-15,1,2019,506361.095238095
7952,29422157,495997.0,2.0,1392.0,2,6.66666666666667,1,16,1,-97.743782043457,1,1.2,30.3535327911377,9670.0,1,1,78757,1.98,2019-03-01,3,2019,506361.095238095
7953,29422154,895000.0,3.0,2438.0,4,6.66666666666667,1,16,1,-97.7431182861328,1,1.2,30.3532028198242,9357.0,21,1,78757,1.98,2018-12-18,12,2018,483937.411042945
7954,29424653,410000.0,2.0,1134.0,3,5.33333333333333,1,13,1,-97.7346267700195,1,0.866666666666667,30.3615798950195,6710.0,19,1,78757,1.98,2020-07-16,7,2020,565616.539267016
7955,29428150,699500.0,4.0,3172.0,5,7.0,2,17,1,-97.7494125366211,1,0.733333333333333,30.3667507171631,16552.8,39,2,78759,1.98,2018-04-23,4,2018,495563.892655367
7956,29432736,648900.0,2.0,2065.0,3,7.0,1,17,1,-97.7497482299805,1,0.666666666666667,30.378231048584,14810.4,30,3,78759,1.98,2020-12-21,12,2020,544940.038461538
7957,29430649,659000.0,4.0,3382.0,3,7.0,2,17,1,-97.7485961914062,1,0.633333333333333,30.3715438842773,3484.0,35,3,78759,1.98,2018-05-03,5,2018,495563.892655367
7958,29430643,375000.0,2.0,1847.0,2,7.0,1,17,1,-97.7486343383789,1,0.666666666666667,30.3722896575928,3702.0,16,1,78759,1.98,2019-11-19,11,2019,512099.535
7959,29424643,550000.0,2.0,1522.0,3,6.66666666666667,1,16,1,-97.7400588989258,1,1.4,30.3575229644775,9888.0,80,1,78757,1.98,2020-09-18,9,2020,565616.539267016
7960,29432142,525000.0,2.0,1453.0,3,7.0,1,17,1,-97.7441482543945,1,0.8,30.3744964599609,9408.0,63,1,78759,1.98,2020-12-11,12,2020,544940.038461538
7961,29423142,584000.0,2.0,1980.0,3,4.0,1,14,1,-97.7266235351562,1,0.7,30.3599643707275,9452.0,37,4,78757,1.98,2018-12-27,12,2018,483937.411042945
7962,29430633,533300.0,2.0,1652.0,2,7.0,1,17,1,-97.7492065429688,1,0.633333333333333,30.3717479705811,3484.0,1,2,78759,1.98,2020-03-13,3,2020,544940.038461538
7963,29423132,789000.0,2.0,1970.0,3,4.0,1,14,1,-97.7277526855469,1,0.733333333333333,30.3600463867188,10802.0,64,3,78757,1.98,2020-09-08,9,2020,565616.539267016
7964,29421132,799000.0,3.0,2537.0,4,6.66666666666667,1,16,1,-97.7402496337891,1,1.2,30.3541164398193,9365.0,28,4,78757,1.98,2018-04-27,4,2018,483937.411042945
7965,29430631,459000.0,2.0,2321.0,3,7.0,1,17,1,-97.7490081787109,1,0.666666666666667,30.3720874786377,3702.0,36,3,78759,1.98,2018-05-30,5,2018,495563.892655367
7966,29430628,283000.0,2.0,1799.0,2,7.0,1,17,1,-97.7488784790039,1,0.666666666666667,30.3724479675293,3702.0,28,7,78759,1.98,2018-04-11,4,2018,495563.892655367
7967,29423127,530000.0,2.0,2182.0,3,4.0,2,14,1,-97.7265625,1,0.7,30.3595581054688,9209.0,31,5,78757,1.98,2018-05-03,5,2018,483937.411042945
7968,29430624,410000.0,2.0,2100.0,2,7.0,1,17,1,-97.74951171875,1,0.6,30.3720455169678,3702.0,28,1,78759,1.98,2019-08-27,8,2019,512099.535
7969,29422124,825000.0,2.0,1985.0,3,6.66666666666667,1,16,1,-97.7436752319336,1,1.3,30.3547916412354,9016.0,67,3,78757,1.98,2020-12-18,12,2020,565616.539267016
7970,29426116,254900.0,2.0,1278.0,3,5.33333333333333,1,13,1,-97.737922668457,1,0.866666666666667,30.3623771667481,9147.0,56,7,78757,1.98,2020-05-04,5,2020,565616.539267016
7971,29430614,249900.0,2.0,1431.0,2,7.0,1,17,1,-97.7436447143555,1,0.833333333333333,30.3736171722412,5009.0,30,5,78759,1.98,2019-12-17,12,2019,512099.535
7972,29423131,550000.0,2.0,2040.0,3,4.0,1,14,1,-97.7275009155273,1,0.733333333333333,30.3599815368652,10149.0,45,5,78757,1.98,2018-11-17,11,2018,483937.411042945
7973,29426114,490000.0,2.0,1712.0,3,5.33333333333333,1,13,1,-97.7377700805664,1,0.866666666666667,30.3627243041992,8799.0,22,2,78757,1.98,2018-05-10,5,2018,483937.411042945
7974,29424614,845000.0,3.0,2940.0,4,6.66666666666667,2,16,1,-97.7413101196289,1,1.43333333333333,30.3576641082764,9801.0,1,1,78757,1.98,2018-07-25,7,2018,483937.411042945
7975,29429478,500000.0,2.0,1660.0,3,5.33333333333333,1,13,1,-97.7355880737305,1,0.7,30.3710231781006,7535.0,18,1,78757,1.98,2019-03-12,3,2019,506361.095238095
7976,29422112,720000.0,2.0,1740.0,3,6.66666666666667,1,16,1,-97.7452621459961,1,1.26666666666667,30.3551292419434,9016.0,51,1,78757,1.98,2020-11-05,11,2020,565616.539267016
7977,29430609,404900.0,2.0,1415.0,3,7.0,1,17,1,-97.7442398071289,1,0.8,30.3735332489014,4094.0,35,1,78759,1.98,2020-07-23,7,2020,544940.038461538
7978,29430608,360000.0,2.0,1431.0,2,7.0,1,17,1,-97.7443618774414,1,0.8,30.373514175415,4791.0,1,2,78759,1.98,2019-11-22,11,2019,512099.535
7979,29423106,449000.0,2.0,1395.0,3,4.0,1,14,1,-97.7295989990234,1,0.866666666666667,30.3580017089844,7318.0,35,3,78757,1.98,2019-06-03,6,2019,506361.095238095
7980,29421104,587500.0,2.0,1815.0,3,6.66666666666667,1,16,1,-97.7418060302734,1,1.13333333333333,30.3525638580322,8102.0,1,1,78757,1.98,2020-03-26,3,2020,565616.539267016
7981,29422100,599900.0,2.0,1792.0,3,6.66666666666667,1,16,1,-97.7427520751953,1,1.2,30.3539524078369,10236.0,40,1,78757,1.98,2020-08-07,8,2020,565616.539267016
7982,29429599,420000.0,2.0,1672.0,4,5.33333333333333,1,13,1,-97.7310409545898,1,0.733333333333333,30.3724517822266,8973.0,24,1,78757,1.98,2020-08-27,8,2020,565616.539267016
7983,29432096,668000.0,2.0,2480.0,4,7.0,1,17,1,-97.7432632446289,1,0.833333333333333,30.3757076263428,13068.0,16,4,78759,1.98,2019-01-28,1,2019,512099.535
7984,29428096,560000.0,2.0,2322.0,3,7.0,2,17,1,-97.7508773803711,1,0.7,30.3675556182861,8581.0,37,1,78759,1.98,2019-05-15,5,2019,512099.535
7985,29430593,376000.0,2.0,1519.0,3,7.0,1,17,1,-97.7449645996094,1,0.766666666666667,30.3727264404297,3920.0,30,1,78759,1.98,2018-04-07,4,2018,495563.892655367
7986,29428092,660000.0,3.0,2916.0,5,7.0,1,17,1,-97.7512435913086,1,0.666666666666667,30.3683185577392,13939.2,39,3,78759,1.98,2018-03-15,3,2018,495563.892655367
7987,29429588,543000.0,2.0,1699.0,4,5.33333333333333,1,13,1,-97.7340774536133,1,0.7,30.3706455230713,7797.0,27,3,78757,1.98,2018-11-09,11,2018,483937.411042945
7988,29428088,605000.0,2.0,1813.0,4,7.0,1,17,1,-97.7508163452148,1,0.666666666666667,30.3690891265869,11325.6,26,3,78759,1.98,2019-07-24,7,2019,512099.535
7989,29420587,389000.0,2.0,1342.0,3,7.0,1,16,1,-97.7317733764648,1,1.06666666666667,30.3509864807129,9147.0,1,6,78757,1.98,2019-09-07,9,2019,506361.095238095
7990,29425978,500000.0,2.0,1563.0,3,7.0,1,17,1,-97.7452850341797,1,0.9,30.3636131286621,8799.0,26,2,78759,1.98,2020-07-02,7,2020,544940.038461538
7991,2079147585,774000.0,3.0,2173.0,3,6.66666666666667,2,16,1,-97.7339630126953,1,1.26666666666667,30.3530540466309,10829.0,51,1,78757,1.98,2020-10-19,10,2020,565616.539267016
7992,29429583,650000.0,3.0,2164.0,3,5.33333333333333,2,13,1,-97.7336654663086,1,0.7,30.3714580535889,6098.0,58,2,78757,1.98,2020-09-29,9,2020,565616.539267016
7993,29421083,999990.0,3.0,2153.0,2,6.66666666666667,1,16,1,-97.7385635375977,1,1.06666666666667,30.3509426116943,9147.0,75,4,78757,1.98,2020-10-19,10,2020,565616.539267016
7994,29432082,560000.0,2.0,2257.0,4,7.0,1,17,1,-97.7445220947266,1,0.833333333333333,30.3756561279297,14810.4,39,1,78759,1.98,2019-02-15,2,2019,512099.535
7995,29430582,333000.0,2.0,1431.0,2,7.0,1,17,1,-97.7443084716797,1,0.833333333333333,30.3728656768799,3920.0,27,5,78759,1.98,2020-01-06,1,2020,544940.038461538
7996,29428078,500000.0,2.0,2038.0,3,7.0,1,17,1,-97.7511520385742,1,0.666666666666667,30.3694152832031,11325.6,29,5,78759,1.98,2018-04-28,4,2018,495563.892655367
7997,29429577,565000.0,2.0,1699.0,4,5.33333333333333,1,13,1,-97.7331085205078,1,0.733333333333333,30.3723430633545,5967.0,28,1,78757,1.98,2020-02-20,2,2020,565616.539267016
7998,29429576,600000.0,2.0,1543.0,3,5.33333333333333,1,13,1,-97.7330169677734,1,0.733333333333333,30.372486114502,5967.0,26,3,78757,1.98,2020-06-23,6,2020,565616.539267016
7999,249911477,489999.0,2.0,1537.0,4,4.0,1,14,1,-97.7270812988281,1,0.733333333333333,30.3583106994629,10062.0,28,1,78757,1.98,2018-10-04,10,2018,483937.411042945
8000,29426075,375000.0,1.0,1241.0,3,5.33333333333333,1,13,1,-97.7362670898438,1,0.8,30.3632640838623,6838.0,53,6,78757,1.98,2018-03-28,3,2018,483937.411042945
8001,144274064,645000.0,2.0,1738.0,3,6.66666666666667,1,16,1,-97.7419128417969,1,1.3,30.3553943634033,10149.0,40,3,78757,1.98,2019-04-04,4,2019,506361.095238095
8002,29423063,275000.0,2.0,1236.0,3,4.0,1,14,1,-97.7292861938477,1,0.866666666666667,30.3573322296142,8537.0,14,1,78757,1.98,2018-04-16,4,2018,483937.411042945
8003,29428059,499900.0,2.0,1619.0,4,7.0,1,17,1,-97.7529144287109,1,0.666666666666667,30.3687248229981,12632.4,28,1,78759,1.98,2020-07-02,7,2020,544940.038461538
8004,29426058,359000.0,1.0,948.0,3,5.33333333333333,1,13,1,-97.7369155883789,1,0.833333333333333,30.3623275756836,8910.0,26,1,78757,1.98,2018-11-14,11,2018,483937.411042945
8005,29422555,559000.0,2.0,1786.0,3,4.0,1,14,1,-97.7260208129883,1,0.666666666666667,30.3580093383789,7840.0,15,3,78757,1.98,2019-10-15,10,2019,506361.095238095
8006,29426054,599000.0,2.0,1734.0,3,7.0,1,17,1,-97.748176574707,1,0.833333333333333,30.3637218475342,13068.0,1,2,78759,1.98,2018-04-06,4,2018,495563.892655367
8007,29421051,675000.0,2.0,1936.0,3,6.66666666666667,1,16,1,-97.7451705932617,1,1.06666666666667,30.351713180542,9234.0,36,1,78757,1.98,2019-10-18,10,2019,506361.095238095
8008,29423049,425000.0,1.0,1112.0,3,4.0,1,14,1,-97.7290496826172,1,0.866666666666667,30.3559379577637,8407.0,27,1,78757,1.98,2020-03-20,3,2020,565616.539267016
8009,29429477,394500.0,2.0,2032.0,3,5.33333333333333,1,13,1,-97.7353820800781,1,0.7,30.3709545135498,7492.0,32,1,78757,1.98,2019-05-29,5,2019,506361.095238095
8010,29423044,349500.0,3.0,1490.0,3,4.0,2,14,1,-97.7299880981445,1,0.9,30.3565216064453,8496.0,40,7,78757,1.98,2020-03-16,3,2020,565616.539267016
8011,29429543,575000.0,5.0,2497.0,4,5.33333333333333,2,13,1,-97.7318801879883,1,0.8,30.3733005523682,6969.0,26,2,78757,1.98,2019-11-08,11,2019,506361.095238095
8012,29429474,350000.0,2.0,1352.0,3,5.33333333333333,1,13,1,-97.7348403930664,1,0.666666666666667,30.370698928833,7448.0,29,1,78757,1.98,2018-06-09,6,2018,483937.411042945
8013,119631041,324900.0,3.0,1792.0,3,4.0,2,14,1,-97.7275848388672,1,0.766666666666667,30.3643283843994,4399.0,31,4,78757,1.98,2018-03-15,3,2018,483937.411042945
8014,251030039,399000.0,2.0,1144.0,3,6.66666666666667,1,16,1,-97.7434005737305,1,1.46666666666667,30.3579597473144,8712.0,1,3,78757,1.98,2019-10-25,10,2019,506361.095238095
8015,29429531,260000.0,2.0,1650.0,4,5.33333333333333,1,13,1,-97.7335891723633,1,0.766666666666667,30.3736534118652,8276.0,31,1,78757,1.98,2018-10-05,10,2018,483937.411042945
8016,29432029,629000.0,3.0,2100.0,4,7.0,2,17,1,-97.7417144775391,1,0.933333333333333,30.3755798339844,17859.6,6,2,78759,1.98,2019-10-08,10,2019,512099.535
8017,29423029,188800.0,2.0,968.0,2,7.0,2,16,1,-97.7494201660156,1,0.866666666666667,30.3575859069824,2047.0,28,1,78731,1.98,2020-01-15,1,2020,935859.901840491
8018,29430526,612000.0,4.0,2350.0,4,7.0,2,17,1,-97.7508544921875,1,0.6,30.3764457702637,7927.0,1,2,78759,1.98,2019-12-16,12,2019,512099.535
8019,29430523,589500.0,0.0,3297.0,6,7.0,2,17,1,-97.7500686645508,1,0.6,30.3762588500977,7405.0,1,3,78759,1.98,2018-03-20,3,2018,495563.892655367
8020,29426022,825000.0,3.0,2374.0,4,7.0,2,17,1,-97.7461471557617,1,0.9,30.3638229370117,9147.0,34,6,78759,1.98,2020-06-04,6,2020,544940.038461538
8021,29426021,399900.0,2.0,1752.0,4,7.0,1,17,1,-97.7460632324219,1,0.9,30.3640289306641,9234.0,36,1,78759,1.98,2018-09-01,9,2018,495563.892655367
8022,29426474,289950.0,1.0,1210.0,3,4.0,1,14,1,-97.7269515991211,1,0.7,30.3624382019043,6795.0,30,4,78757,1.98,2020-02-12,2,2020,565616.539267016
8023,29426014,519950.0,2.0,1974.0,3,7.0,1,17,1,-97.7465667724609,1,0.866666666666667,30.3637390136719,9539.0,1,1,78759,1.98,2020-04-24,4,2020,544940.038461538
8024,29430513,612750.0,2.0,2556.0,4,7.0,1,17,1,-97.7520751953125,1,0.6,30.377311706543,10454.0,1,1,78759,1.98,2019-04-04,4,2019,512099.535
8025,29429512,350000.0,2.0,1312.0,3,5.33333333333333,1,13,1,-97.7346649169922,1,0.766666666666667,30.3735961914063,8319.0,25,5,78757,1.98,2018-10-19,10,2018,483937.411042945
8026,29426011,429899.0,2.0,1591.0,3,7.0,1,17,1,-97.7444076538086,1,0.933333333333334,30.3644027709961,9452.0,51,8,78759,1.98,2020-08-10,8,2020,544940.038461538
8027,29423008,205900.0,2.0,1016.0,2,7.0,1,16,1,-97.7496643066406,1,0.866666666666667,30.3572502136231,2160.0,88,4,78731,1.98,2020-12-17,12,2020,935859.901840491
8028,29426507,350000.0,2.0,1346.0,3,4.0,1,14,1,-97.7258911132812,1,0.666666666666667,30.3617725372314,7840.0,77,5,78757,1.98,2020-08-31,8,2020,565616.539267016
8029,29421007,520000.0,2.0,1557.0,3,6.66666666666667,1,16,1,-97.7437591552734,1,1.2,30.3529758453369,10062.0,1,1,78757,1.98,2020-10-29,10,2020,565616.539267016
8030,29429470,425000.0,2.0,1361.0,3,5.33333333333333,1,13,1,-97.7340698242188,1,0.666666666666667,30.3703327178955,8102.0,25,3,78757,1.98,2020-04-07,4,2020,565616.539267016
8031,29426005,500000.0,3.0,1971.0,4,7.0,1,17,1,-97.7472305297852,1,0.833333333333333,30.3646011352539,10454.0,1,1,78759,1.98,2018-10-02,10,2018,495563.892655367
8032,29426504,174900.0,2.0,1143.0,3,4.0,1,14,1,-97.7255859375,1,0.666666666666667,30.3622303009033,7230.0,36,4,78757,1.98,2020-08-05,8,2020,565616.539267016
8033,29426004,520000.0,3.0,1797.0,3,7.0,1,17,1,-97.7473831176758,1,0.833333333333333,30.3643665313721,10454.0,1,1,78759,1.98,2019-07-16,7,2019,512099.535
8034,29432003,422500.0,2.0,2217.0,4,7.0,1,17,1,-97.7433166503906,1,0.866666666666667,30.3769645690918,10384.0,94,4,78759,1.98,2020-12-01,12,2020,544940.038461538
8035,29547987,329900.0,2.0,2180.0,4,7.66666666666667,1,16,1,-97.7440719604492,1,1.33333333333333,30.4927062988281,6664.0,39,1,78717,2.21,2019-07-01,7,2019,424404.968944099
8036,29547984,179900.0,4.0,2445.0,4,7.66666666666667,2,16,1,-97.7437362670898,1,1.26666666666667,30.4931449890137,7100.0,30,7,78717,2.21,2020-08-12,8,2020,466063.629411765
8037,29596477,475000.0,3.0,2894.0,4,7.0,2,16,1,-97.7436599731445,1,1.93333333333333,30.5122566223144,7579.0,1,2,78717,2.21,2020-04-16,4,2020,466063.629411765
8038,124152474,439000.0,2.0,2199.0,3,8.0,1,16,1,-97.7551040649414,1,1.23333333333333,30.4923133850098,6708.0,28,3,78717,2.21,2018-10-26,10,2018,407792.52173913
8039,29577471,334900.0,3.0,2384.0,4,7.66666666666667,2,16,1,-97.7435073852539,1,1.46666666666667,30.504093170166,8407.0,28,2,78717,2.21,2018-04-03,4,2018,407792.52173913
8040,88020457,350000.0,3.0,2270.0,3,7.66666666666667,2,16,1,-97.7466812133789,1,1.5,30.5057697296142,6272.0,37,11,78717,2.21,2018-01-24,1,2018,407792.52173913
8041,88025456,295000.0,2.0,2600.0,4,7.66666666666667,1,16,1,-97.7483367919922,1,1.86666666666667,30.5120677947998,9365.0,80,9,78717,2.21,2020-07-31,7,2020,466063.629411765
8042,70984951,359995.0,3.0,2708.0,3,7.66666666666667,1,16,1,-97.7515487670898,1,1.53333333333333,30.5065498352051,9278.0,1,7,78717,2.21,2019-07-01,7,2019,424404.968944099
8043,29577450,369000.0,3.0,2556.0,4,7.66666666666667,2,16,1,-97.7447814941406,1,1.46666666666667,30.5041236877441,8799.0,37,1,78717,2.21,2020-05-04,5,2020,466063.629411765
8044,88023442,339900.0,3.0,2196.0,4,7.66666666666667,2,16,1,-97.7482986450195,1,1.73333333333333,30.5102272033691,7013.0,30,3,78717,2.21,2018-07-28,7,2018,407792.52173913
8045,29596440,439900.0,3.0,2752.0,4,7.0,2,16,1,-97.7451095581055,1,2.1,30.5153217315674,9583.0,1,3,78717,2.21,2020-03-24,3,2020,466063.629411765
8046,88015439,385000.0,2.0,2707.0,3,7.66666666666667,1,16,1,-97.7477111816406,1,1.83333333333333,30.511417388916,8319.0,40,3,78717,2.21,2018-10-30,10,2018,407792.52173913
8047,29577936,410000.0,3.0,2559.0,4,7.66666666666667,2,16,1,-97.7406539916992,1,1.4,30.5061302185059,8363.0,57,2,78717,2.21,2020-09-28,9,2020,466063.629411765
8048,88018932,405000.0,2.0,3118.0,3,7.66666666666667,1,16,1,-97.7463989257812,1,1.83333333333333,30.5109081268311,9147.0,1,5,78717,2.21,2018-01-24,1,2018,407792.52173913
8049,29577930,355000.0,4.0,2445.0,4,7.66666666666667,2,16,1,-97.7411346435547,1,1.36666666666667,30.5052738189697,7579.0,72,6,78717,2.21,2019-06-21,6,2019,424404.968944099
8050,29596493,410000.0,3.0,3338.0,4,7.0,2,16,1,-97.7450180053711,1,2.03333333333333,30.5128860473633,6969.0,1,5,78717,2.21,2018-11-14,11,2018,407792.52173913
8051,29604429,439900.0,3.0,3267.0,4,7.66666666666667,2,16,1,-97.7430801391602,1,1.26666666666667,30.4955959320068,20908.8,1,1,78717,2.21,2019-08-14,8,2019,424404.968944099
8052,29586928,309000.0,3.0,2508.0,4,7.66666666666667,2,16,1,-97.736686706543,1,1.03333333333333,30.4919567108154,4835.0,39,6,78717,2.21,2018-10-24,10,2018,407792.52173913
8053,29586926,400000.0,3.0,3090.0,4,7.66666666666667,2,16,1,-97.7368240356445,1,1.03333333333333,30.4918422698975,7361.0,40,1,78717,2.21,2019-07-02,7,2019,424404.968944099
8054,29577498,494000.0,2.0,2575.0,3,7.66666666666667,1,16,1,-97.7442016601562,1,1.36666666666667,30.5008754730225,7884.0,64,2,78717,2.21,2021-01-04,1,2021,
8055,29552422,147900.0,1.0,1081.0,3,7.0,1,16,1,-97.7388610839844,1,1.7,30.5096282958984,4094.0,16,4,78717,2.21,2019-07-24,7,2019,424404.968944099
8056,29596419,600000.0,4.0,3458.0,5,7.0,2,16,1,-97.7429580688477,1,2.03333333333333,30.514705657959,10323.0,40,1,78717,2.21,2020-11-19,11,2020,466063.629411765
8057,29604418,339900.0,3.0,3294.0,4,7.66666666666667,2,16,1,-97.7404937744141,1,1.1,30.4967193603516,19166.4,1,1,78717,2.21,2019-01-16,1,2019,424404.968944099
8058,29577914,300000.0,2.0,1916.0,3,7.66666666666667,1,16,1,-97.7422714233398,1,1.4,30.5041561126709,7840.0,39,1,78717,2.21,2018-07-21,7,2018,407792.52173913
8059,29552407,249000.0,2.0,1152.0,3,7.0,1,16,1,-97.7393493652344,1,1.7,30.5089416503906,5052.0,21,1,78717,2.21,2020-09-14,9,2020,466063.629411765
8060,29577905,275000.0,2.0,2000.0,3,7.66666666666667,1,16,1,-97.7418441772461,1,1.4,30.5051326751709,10062.0,35,1,78717,2.21,2020-10-30,10,2020,466063.629411765
8061,29552405,200000.0,2.0,1148.0,3,7.0,1,16,1,-97.7396392822266,1,1.66666666666667,30.5086212158203,4791.0,12,1,78717,2.21,2018-07-10,7,2018,407792.52173913
8062,29577901,419900.0,3.0,2112.0,4,7.66666666666667,2,16,1,-97.7417144775391,1,1.4,30.5057430267334,13939.2,77,5,78717,2.21,2020-08-29,8,2020,466063.629411765
8063,29577496,385000.0,2.0,2698.0,4,7.66666666666667,1,16,1,-97.7446517944336,1,1.43333333333333,30.5009384155273,9583.0,41,2,78717,2.21,2018-07-18,7,2018,407792.52173913
8064,80127397,469000.0,4.0,3032.0,4,7.66666666666667,2,16,1,-97.7538223266602,1,1.8,30.5106296539307,14810.4,28,2,78717,2.21,2018-02-10,2,2018,407792.52173913
8065,80109897,565000.0,4.0,3025.0,4,7.66666666666667,2,16,1,-97.7544860839844,1,1.43333333333333,30.5032329559326,8712.0,36,3,78717,2.21,2020-07-06,7,2020,466063.629411765
8066,29552388,210000.0,2.0,1217.0,4,7.0,1,16,1,-97.7396621704102,1,1.66666666666667,30.5074405670166,5227.0,14,3,78717,2.21,2018-09-14,9,2018,407792.52173913
8067,29577878,574900.0,3.0,4244.0,5,7.66666666666667,2,16,1,-97.7425231933594,1,1.46666666666667,30.5059680938721,11761.2,91,5,78717,2.21,2020-10-30,10,2020,466063.629411765
8068,29552377,165000.0,2.0,1514.0,3,7.0,1,16,1,-97.7399978637695,1,1.73333333333333,30.509578704834,5227.0,26,4,78717,2.21,2019-07-08,7,2019,424404.968944099
8069,29552375,225000.0,2.0,1217.0,3,7.0,1,16,1,-97.7402114868164,1,1.7,30.5094146728516,5967720.0,13,4,78717,2.21,2019-10-24,10,2019,424404.968944099
8070,88017870,219000.0,2.0,1703.0,3,7.66666666666667,1,16,1,-97.7475891113281,1,1.56666666666667,30.5064487457275,13503.6,1,6,78717,2.21,2018-08-17,8,2018,407792.52173913
8071,70985494,549900.0,4.0,3391.0,4,8.33333333333333,2,16,1,-97.7663803100586,1,2.43333333333333,30.5007343292236,9583.0,1,4,78717,2.21,2019-10-10,10,2019,424404.968944099
8072,67003994,360000.0,2.0,2156.0,3,8.33333333333333,1,16,1,-97.7820510864258,1,1.8,30.5010681152344,9147.0,1,1,78717,2.21,2020-03-04,3,2020,466063.629411765
8073,29596385,615000.0,4.0,3436.0,5,7.0,2,16,1,-97.7441177368164,1,2.16666666666667,30.5171737670898,10890.0,37,4,78717,2.21,2020-12-01,12,2020,466063.629411765
8074,67003992,435000.0,2.0,2477.0,3,8.33333333333333,1,16,1,-97.7829360961914,1,1.76666666666667,30.5012092590332,13503.6,30,3,78717,2.21,2020-07-22,7,2020,466063.629411765
8075,67010989,584900.0,4.0,3300.0,4,8.33333333333333,2,16,1,-97.7651138305664,1,2.43333333333333,30.5032615661621,10628.0,39,1,78717,2.21,2020-05-18,5,2020,466063.629411765
8076,29547996,275000.0,3.0,1990.0,4,7.66666666666667,2,16,1,-97.744255065918,1,1.33333333333333,30.4913291931152,7840.0,1,4,78717,2.21,2018-03-01,3,2018,407792.52173913
8077,243336397,789000.0,4.0,4032.0,4,8.0,2,16,1,-97.7531967163086,1,1.13333333333333,30.4932365417481,8712.0,40,1,78717,2.21,2020-11-05,11,2020,466063.629411765
