,zpid,latestPrice,numOfBathrooms,livingAreaSqFt,numOfBedrooms,avgSchoolRating,numOfStories,MedianStudentsPerTeacher,numOfHighSchools,longitude,numOfPrimarySchools,zipcode,propertyTaxRate,latest_saledate,latest_salemonth,latest_saleyear,averagePrice
3443,125916026,499990.0,3.0,1498.0,3,7.0,2,16,1,-97.7170715332031,1,78757,1.98,2018-09-20,9,2018,483937.411042945
3444,29417514,349900.0,2.0,1269.0,3,3.33333333333333,1,13,1,-97.7082366943359,1,78752,1.98,2018-03-15,3,2018,328597.795918367
3445,29413510,335000.0,3.0,2285.0,5,7.0,1,16,1,-97.7173385620117,1,78752,1.98,2018-11-10,11,2018,328597.795918367
3446,29417507,249900.0,2.0,1056.0,3,3.33333333333333,1,13,1,-97.7096099853516,1,78752,1.98,2018-05-03,5,2018,328597.795918367
3447,29413506,397000.0,3.0,1325.0,3,7.0,1,16,1,-97.7179946899414,1,78752,1.98,2018-05-19,5,2018,328597.795918367
3448,29419470,110000.0,1.0,914.0,3,3.33333333333333,1,13,1,-97.7007904052734,1,78753,1.98,2018-10-19,10,2018,257188.786764706
3449,70332640,335000.0,2.0,2185.0,3,5.0,1,15,1,-97.8456192016602,1,78748,1.98,2018-05-15,5,2018,308323.867986799
3450,29509857,289900.0,2.0,1753.0,3,5.0,1,15,1,-97.82861328125,1,78748,1.98,2018-07-25,7,2018,308323.867986799
3451,60138993,290000.0,3.0,2834.0,3,4.66666666666667,2,15,1,-97.8424301147461,1,78748,1.98,2018-12-05,12,2018,308323.867986799
3452,29509853,277900.0,2.0,1689.0,3,5.0,1,15,1,-97.8288116455078,1,78748,1.98,2018-09-29,9,2018,308323.867986799
3453,89545831,315000.0,3.0,2072.0,3,3.33333333333333,2,14,1,-97.8201217651367,1,78748,1.98,2018-08-01,8,2018,308323.867986799
3454,60135574,325000.0,3.0,1945.0,3,5.0,2,15,1,-97.8387832641602,1,78748,1.98,2018-06-06,6,2018,308323.867986799
3455,89551321,302599.0,3.0,1895.0,3,3.33333333333333,2,14,1,-97.8202285766602,1,78748,1.98,2018-07-31,7,2018,308323.867986799
3456,64747407,275000.0,3.0,1507.0,3,5.66666666666667,2,17,1,-97.8393783569336,1,78748,1.98,2018-08-10,8,2018,308323.867986799
3457,89545902,220000.0,3.0,1580.0,3,3.66666666666667,2,15,1,-97.8328399658203,1,78748,1.98,2018-09-22,9,2018,308323.867986799
3458,70335400,267444.0,2.0,1458.0,3,5.66666666666667,1,17,1,-97.8412246704102,1,78748,1.98,2018-11-22,11,2018,308323.867986799
3459,29510047,237660.0,2.0,932.0,2,5.0,1,15,1,-97.8338088989258,1,78748,1.98,2018-05-12,5,2018,308323.867986799
3460,58317386,291700.0,3.0,3500.0,4,4.66666666666667,2,15,1,-97.8395309448242,1,78748,1.98,2018-12-06,12,2018,308323.867986799
3461,89549754,300000.0,3.0,1795.0,3,3.33333333333333,2,14,1,-97.8180313110352,1,78748,1.98,2018-08-01,8,2018,308323.867986799
3462,70335380,269900.0,2.0,1346.0,3,5.66666666666667,1,17,1,-97.8434448242188,1,78748,1.98,2018-08-15,8,2018,308323.867986799
3463,29506742,349900.0,2.0,1887.0,4,5.66666666666667,1,16,1,-97.8272018432617,1,78748,1.98,2018-12-15,12,2018,308323.867986799
3464,110538874,259999.0,3.0,1590.0,3,7.33333333333333,2,17,1,-97.8466567993164,1,78748,1.98,2018-04-27,4,2018,308323.867986799
3465,29514345,249000.0,2.0,1305.0,3,3.66666666666667,1,15,1,-97.8291244506836,1,78748,1.98,2018-04-30,4,2018,308323.867986799
3466,89550710,300000.0,3.0,1975.0,3,3.33333333333333,2,14,1,-97.8180084228516,1,78748,1.98,2018-12-04,12,2018,308323.867986799
3467,70332524,325000.0,3.0,2023.0,4,5.0,2,15,1,-97.8364410400391,1,78748,1.98,2018-07-20,7,2018,308323.867986799
3468,110538838,287000.0,3.0,2136.0,3,5.0,2,15,1,-97.8277816772461,1,78748,1.98,2018-01-26,1,2018,308323.867986799
3469,70335352,269900.0,3.0,1707.0,3,5.66666666666667,2,17,1,-97.8418045043945,1,78748,1.98,2018-08-02,8,2018,308323.867986799
3470,58317308,258000.0,3.0,1590.0,3,3.66666666666667,2,15,1,-97.8271408081055,1,78748,1.98,2018-02-15,2,2018,308323.867986799
3471,89550188,300000.0,3.0,1975.0,3,3.33333333333333,2,14,1,-97.8190307617188,1,78748,1.98,2018-09-19,9,2018,308323.867986799
3472,29509682,250000.0,2.0,1285.0,3,5.66666666666667,1,16,1,-97.8239288330078,1,78748,1.98,2018-04-21,4,2018,308323.867986799
3473,58317294,300000.0,3.0,1870.0,3,3.66666666666667,2,15,1,-97.8280944824219,1,78748,1.98,2018-05-22,5,2018,308323.867986799
3474,29514273,264900.0,2.0,1590.0,3,3.66666666666667,2,15,1,-97.8297958374023,1,78748,1.98,2018-10-05,10,2018,308323.867986799
3475,29513324,175000.0,3.0,2063.0,4,4.66666666666667,2,15,1,-97.8364868164062,1,78748,1.98,2018-07-17,7,2018,308323.867986799
3476,29509672,350000.0,2.0,2004.0,4,5.66666666666667,2,16,1,-97.8258056640625,1,78748,1.98,2018-07-30,7,2018,308323.867986799
3477,70346322,310000.0,3.0,1981.0,3,5.0,2,15,1,-97.8346252441406,1,78748,1.98,2018-06-27,6,2018,308323.867986799
3478,29513256,244900.0,2.0,1271.0,3,3.66666666666667,1,15,1,-97.8310852050781,1,78748,1.98,2018-08-14,8,2018,308323.867986799
3479,94643162,286000.0,3.0,1707.0,3,3.33333333333333,2,14,1,-97.8190231323242,1,78748,1.98,2018-04-17,4,2018,308323.867986799
3480,70346316,241500.0,3.0,1578.0,3,5.0,2,15,1,-97.8354721069336,1,78748,1.98,2018-12-06,12,2018,308323.867986799
3481,29513309,259000.0,2.0,1515.0,3,4.66666666666667,1,15,1,-97.8364562988281,1,78748,1.98,2018-05-02,5,2018,308323.867986799
3482,119627157,345000.0,3.0,2423.0,4,3.33333333333333,2,14,1,-97.818489074707,1,78748,1.98,2018-04-30,4,2018,308323.867986799
3483,89548742,275000.0,3.0,2019.0,3,5.0,2,15,1,-97.8243637084961,1,78748,1.98,2018-08-04,8,2018,308323.867986799
3484,94643155,277444.0,3.0,1590.0,3,3.33333333333333,2,14,1,-97.8181228637695,1,78748,1.98,2018-05-03,5,2018,308323.867986799
3485,64436804,295000.0,3.0,1860.0,3,5.66666666666667,2,17,1,-97.8394317626953,1,78748,1.98,2018-08-28,8,2018,308323.867986799
3486,29509648,194000.0,4.0,3120.0,8,5.0,2,15,1,-97.8270263671875,1,78748,1.98,2018-08-22,8,2018,308323.867986799
3487,58317217,244900.0,2.0,1640.0,4,5.0,2,15,1,-97.8245544433594,1,78748,1.98,2018-08-31,8,2018,308323.867986799
3488,58317198,229900.0,3.0,1290.0,3,5.0,2,15,1,-97.8253784179688,1,78748,1.98,2018-08-14,8,2018,308323.867986799
3489,89550697,272000.0,3.0,2019.0,3,5.0,2,15,1,-97.8254089355469,1,78748,1.98,2018-09-13,9,2018,308323.867986799
3490,89546598,299500.0,3.0,1967.0,3,3.33333333333333,2,14,1,-97.8193130493164,1,78748,1.98,2018-04-27,4,2018,308323.867986799
3491,2098719189,263000.0,3.0,1714.0,3,5.0,2,15,1,-97.8234786987305,1,78748,1.98,2018-03-14,3,2018,308323.867986799
3492,70332776,344900.0,2.0,2185.0,4,5.0,1,15,1,-97.8435745239258,1,78748,1.98,2018-12-02,12,2018,308323.867986799
3493,89546555,304999.0,3.0,1975.0,3,3.33333333333333,2,14,1,-97.8190078735352,1,78748,1.98,2018-12-19,12,2018,308323.867986799
3494,89546050,290000.0,3.0,1819.0,3,3.33333333333333,2,14,1,-97.8196105957031,1,78748,1.98,2018-08-14,8,2018,308323.867986799
3495,89548173,289000.0,3.0,2190.0,3,5.0,2,15,1,-97.8242950439453,1,78748,1.98,2018-03-08,3,2018,308323.867986799
3496,70332765,312000.0,2.0,1826.0,3,5.0,1,15,1,-97.8418731689453,1,78748,1.98,2018-11-02,11,2018,308323.867986799
3497,70332764,339000.0,3.0,2310.0,3,5.0,2,15,1,-97.8417282104492,1,78748,1.98,2018-12-14,12,2018,308323.867986799
3498,111372039,279500.0,3.0,1745.0,3,5.0,2,15,1,-97.8257064819336,1,78748,1.98,2018-05-30,5,2018,308323.867986799
3499,70332758,235999.0,3.0,2167.0,3,5.0,2,15,1,-97.8418121337891,1,78748,1.98,2018-06-15,6,2018,308323.867986799
3500,58317252,339650.0,3.0,3522.0,4,4.66666666666667,2,15,1,-97.8404922485352,1,78748,1.98,2018-03-09,3,2018,308323.867986799
3501,29513247,279000.0,2.5,1860.0,3,3.66666666666667,2,15,1,-97.8318099975586,1,78748,1.98,2018-12-18,12,2018,308323.867986799
3502,29514134,319000.0,3.0,2238.0,3,3.33333333333333,2,14,1,-97.8164367675781,1,78748,1.98,2018-09-27,9,2018,308323.867986799
3503,58317087,230000.0,1.0,1350.0,3,5.0,2,15,1,-97.8260650634766,1,78748,1.98,2018-11-28,11,2018,308323.867986799
3504,63839030,235000.0,2.0,1436.0,3,3.66666666666667,1,15,1,-97.8282470703125,1,78748,1.98,2018-04-07,4,2018,308323.867986799
3505,119623199,349900.0,3.0,2398.0,3,5.0,2,15,1,-97.8343811035156,1,78748,1.98,2018-07-21,7,2018,308323.867986799
3506,29513174,255000.0,3.0,1590.0,3,3.66666666666667,2,15,1,-97.8328475952148,1,78748,1.98,2018-12-28,12,2018,308323.867986799
3507,119626146,365000.0,3.0,2276.0,4,5.0,2,15,1,-97.834602355957,1,78748,1.98,2018-03-23,3,2018,308323.867986799
3508,60135627,330000.0,3.0,3482.0,4,4.66666666666667,2,15,1,-97.842903137207,1,78748,1.98,2018-05-25,5,2018,308323.867986799
3509,80095612,280000.0,3.0,1707.0,3,5.66666666666667,2,17,1,-97.8430557250977,1,78748,1.98,2018-05-04,5,2018,308323.867986799
3510,60135606,309000.0,3.0,3482.0,4,4.66666666666667,2,15,1,-97.8429412841797,1,78748,1.98,2018-03-23,3,2018,308323.867986799
3511,70335596,265000.0,2.0,1355.0,3,5.66666666666667,1,17,1,-97.844856262207,1,78748,1.98,2018-08-21,8,2018,308323.867986799
3512,64821087,275000.0,2.0,1355.0,3,5.66666666666667,1,17,1,-97.8389282226562,1,78748,1.98,2018-03-22,3,2018,308323.867986799
3513,89546071,224900.0,3.0,1506.0,3,3.66666666666667,2,15,1,-97.8325042724609,1,78748,1.98,2018-03-05,3,2018,308323.867986799
3514,64551560,239000.0,2.0,1124.0,2,5.66666666666667,1,17,1,-97.8394622802734,1,78748,1.98,2018-10-05,10,2018,308323.867986799
3515,2131624052,129900.0,3.0,1236.0,2,3.66666666666667,2,15,1,-97.8325347900391,1,78748,1.98,2018-04-27,4,2018,308323.867986799
3516,70335552,243000.0,3.0,1570.0,3,5.66666666666667,2,17,1,-97.8412017822266,1,78748,1.98,2018-02-26,2,2018,308323.867986799
3517,70335529,272500.0,3.0,1507.0,3,5.66666666666667,2,17,1,-97.8408966064453,1,78748,1.98,2018-12-07,12,2018,308323.867986799
3518,29499153,350000.0,2.0,2050.0,4,4.0,2,13,1,-97.8285217285156,1,78745,1.98,2018-05-26,5,2018,337622.900355872
3519,58316648,279500.0,3.0,2112.0,3,3.33333333333333,2,14,1,-97.8167495727539,1,78748,1.98,2018-06-30,6,2018,308323.867986799
3520,29504127,340000.0,2.0,1441.0,3,6.66666666666667,1,16,1,-97.8282089233398,1,78745,1.98,2018-08-25,8,2018,337622.900355872
3521,29499122,300000.0,2.0,1448.0,3,4.0,1,13,1,-97.8172607421875,1,78745,1.98,2018-06-05,6,2018,337622.900355872
3522,58316601,259000.0,2.0,1371.0,3,3.33333333333333,1,14,1,-97.817253112793,1,78748,1.98,2018-09-20,9,2018,308323.867986799
3523,63228592,359900.0,3.0,1835.0,3,4.0,2,13,1,-97.8176040649414,1,78745,1.98,2018-01-23,1,2018,337622.900355872
3524,63228572,324990.0,3.0,1507.0,3,4.0,2,13,1,-97.8169021606445,1,78745,1.98,2018-04-03,4,2018,337622.900355872
3525,63838550,325000.0,3.0,1650.0,3,4.0,2,13,1,-97.8260803222656,1,78745,1.98,2018-05-09,5,2018,337622.900355872
3526,63838532,339900.0,2.0,1679.0,3,4.0,1,13,1,-97.8189086914062,1,78745,1.98,2018-09-04,9,2018,337622.900355872
3527,63722506,219500.0,3.0,2269.0,3,4.0,2,13,1,-97.8175964355469,1,78745,1.98,2018-04-21,4,2018,337622.900355872
3528,29491495,409000.0,2.0,2151.0,4,8.0,1,17,1,-97.8663330078125,1,78749,1.98,2018-05-02,5,2018,382018.255319149
3529,29478955,375000.0,2.0,1662.0,3,6.0,2,17,1,-97.8471298217773,1,78749,1.98,2018-10-31,10,2018,382018.255319149
3530,29486453,275000.0,2.0,1340.0,3,4.66666666666667,1,14,1,-97.8486709594727,1,78749,1.98,2018-03-20,3,2018,382018.255319149
3531,29483953,355000.0,3.0,1962.0,3,6.0,2,17,1,-97.8604965209961,1,78749,1.98,2018-11-20,11,2018,382018.255319149
3532,29484452,355000.0,3.0,2130.0,4,8.0,2,17,1,-97.8744964599609,1,78749,1.98,2018-12-04,12,2018,382018.255319149
3533,29486450,315000.0,2.0,1377.0,3,4.66666666666667,1,14,1,-97.8483276367188,1,78749,1.98,2018-11-29,11,2018,382018.255319149
3534,29483450,465000.0,2.0,1944.0,3,6.0,1,17,1,-97.8550720214844,1,78749,1.98,2018-11-16,11,2018,382018.255319149
3535,29484443,365000.0,3.0,2183.0,3,8.0,2,17,1,-97.8747482299805,1,78749,1.98,2018-09-21,9,2018,382018.255319149
3536,29483935,385000.0,3.0,1796.0,3,6.0,2,17,1,-97.8637008666992,1,78749,1.98,2018-06-20,6,2018,382018.255319149
3537,29483433,379500.0,2.0,1739.0,3,6.0,1,17,1,-97.8560638427734,1,78749,1.98,2018-12-05,12,2018,382018.255319149
3538,29483932,385000.0,3.0,1911.0,3,6.0,2,17,1,-97.8631973266602,1,78749,1.98,2018-07-12,7,2018,382018.255319149
3539,29481429,297900.0,2.0,2153.0,4,6.0,1,17,1,-97.8676681518555,1,78749,1.98,2018-07-26,7,2018,382018.255319149
3540,29491425,389000.0,2.0,2045.0,4,8.0,1,17,1,-97.8703231811523,1,78749,1.98,2018-11-28,11,2018,382018.255319149
3541,29487425,374900.0,3.0,2267.0,4,8.0,2,17,1,-97.875617980957,1,78749,1.98,2018-06-01,6,2018,382018.255319149
3542,124836918,364500.0,3.0,2667.0,3,6.0,2,17,1,-97.8516998291016,1,78749,1.98,2018-03-12,3,2018,382018.255319149
3543,29491417,425000.0,2.0,2297.0,4,8.0,1,17,1,-97.8723297119141,1,78749,1.98,2018-12-06,12,2018,382018.255319149
3544,29486916,375000.0,3.0,1936.0,3,8.0,2,17,1,-97.8692092895508,1,78749,1.98,2018-06-29,6,2018,382018.255319149
3545,29490410,187500.0,3.0,1910.0,3,4.66666666666667,2,14,1,-97.8480224609375,1,78749,1.98,2018-08-27,8,2018,382018.255319149
3546,29506131,275000.0,1.0,1335.0,1,3.33333333333333,1,14,1,-97.8068466186523,1,78748,1.98,2018-06-19,6,2018,308323.867986799
3547,80107624,425000.0,3.0,4079.0,4,3.33333333333333,2,14,1,-97.8012619018555,1,78748,1.98,2018-06-12,6,2018,308323.867986799
3548,70343624,289900.0,2.0,1708.0,3,5.33333333333333,1,15,1,-97.7880401611328,1,78747,1.98,2018-11-08,11,2018,282410.939130435
3549,119618122,340000.0,3.0,2170.0,4,3.33333333333333,2,14,1,-97.7974548339844,1,78748,1.98,2018-07-25,7,2018,308323.867986799
3550,29487403,449900.0,3.0,2932.0,5,8.0,2,17,1,-97.8758544921875,1,78749,1.98,2018-03-23,3,2018,382018.255319149
3551,29512119,257900.0,3.0,1711.0,4,3.33333333333333,2,13,1,-97.7929306030273,1,78748,1.98,2018-06-01,6,2018,308323.867986799
3552,29490401,274500.0,2.0,1238.0,3,4.66666666666667,1,14,1,-97.8494720458984,1,78749,1.98,2018-06-11,6,2018,382018.255319149
3553,29490899,289900.0,2.0,1312.0,3,4.66666666666667,1,14,1,-97.8503112792969,1,78749,1.98,2018-03-23,3,2018,382018.255319149
3554,29506115,165000.0,3.0,1563.0,3,3.33333333333333,2,14,1,-97.8036346435547,1,78748,1.98,2018-04-27,4,2018,308323.867986799
3555,70343614,295000.0,2.0,1609.0,3,5.33333333333333,1,15,1,-97.7857437133789,1,78747,1.98,2018-07-27,7,2018,282410.939130435
3556,29483897,224850.0,2.0,1700.0,3,6.0,1,17,1,-97.8642120361328,1,78749,1.98,2018-07-24,7,2018,382018.255319149
3557,29481392,459900.0,3.0,2933.0,4,6.0,2,17,1,-97.8689575195312,1,78749,1.98,2018-04-18,4,2018,382018.255319149
3558,29483884,345000.0,2.0,1558.0,3,6.0,1,17,1,-97.8642807006836,1,78749,1.98,2018-10-19,10,2018,382018.255319149
3559,29514099,255000.0,3.0,1599.0,3,3.33333333333333,2,14,1,-97.8151397705078,1,78748,1.98,2018-02-12,2,2018,308323.867986799
3560,29490878,289900.0,3.0,1543.0,3,4.66666666666667,2,14,1,-97.8507843017578,1,78749,1.98,2018-11-16,11,2018,382018.255319149
3561,29483378,575000.0,3.0,3030.0,4,6.0,2,17,1,-97.8522186279297,1,78749,1.98,2018-08-16,8,2018,382018.255319149
3562,29490373,259990.0,2.0,1827.0,3,4.66666666666667,1,14,1,-97.8498840332031,1,78749,1.98,2018-08-04,8,2018,382018.255319149
3563,83817094,355000.0,3.0,2372.0,3,3.33333333333333,2,14,1,-97.7971725463867,1,78748,1.98,2018-12-19,12,2018,308323.867986799
3564,29487371,418000.0,3.0,2270.0,4,8.0,2,17,1,-97.8751449584961,1,78749,1.98,2018-10-01,10,2018,382018.255319149
3565,29514086,210000.0,2.0,1177.0,3,3.33333333333333,2,14,1,-97.8160095214844,1,78748,1.98,2018-09-16,9,2018,308323.867986799
3566,29484370,399000.0,2.5,2786.0,4,8.0,2,17,1,-97.8759841918945,1,78749,1.98,2018-01-24,1,2018,382018.255319149
3567,29511081,230000.0,3.0,1476.0,3,3.33333333333333,2,13,1,-97.7927932739258,1,78748,1.98,2018-03-15,3,2018,308323.867986799
3568,29483867,375000.0,3.0,2314.0,4,6.0,2,17,1,-97.8643112182617,1,78749,1.98,2018-04-14,4,2018,382018.255319149
3569,29483851,235000.0,3.0,2116.0,3,6.0,2,17,1,-97.8632507324219,1,78749,1.98,2018-02-21,2,2018,382018.255319149
3570,29484350,289900.0,3.0,2422.0,4,6.0,2,17,1,-97.8748931884766,1,78749,1.98,2018-11-26,11,2018,382018.255319149
3571,58316068,254900.0,2.0,1034.0,3,3.33333333333333,1,13,1,-97.7944259643555,1,78748,1.98,2018-08-15,8,2018,308323.867986799
3572,2094959562,299990.0,3.0,1789.0,3,3.33333333333333,1,14,1,-97.7990036010742,1,78748,1.98,2018-03-02,3,2018,308323.867986799
3573,29483840,385000.0,3.0,2389.0,4,6.0,2,17,1,-97.8637619018555,1,78749,1.98,2018-08-18,8,2018,382018.255319149
3574,29506061,298500.0,2.0,1079.0,3,3.33333333333333,1,14,1,-97.8052139282227,1,78748,1.98,2018-04-02,4,2018,308323.867986799
3575,29486830,359000.0,2.0,1637.0,4,8.0,1,17,1,-97.8704376220703,1,78749,1.98,2018-08-24,8,2018,382018.255319149
3576,29514041,224000.0,1.0,957.0,3,3.33333333333333,1,14,1,-97.8148651123047,1,78748,1.98,2018-09-22,9,2018,308323.867986799
3577,80101535,182099.0,2.0,1436.0,3,3.33333333333333,1,13,1,-97.7878723144531,1,78748,1.98,2018-12-21,12,2018,308323.867986799
3578,29508532,237000.0,2.0,1396.0,3,3.33333333333333,1,14,1,-97.7970504760742,1,78748,1.98,2018-01-29,1,2018,308323.867986799
3579,29491308,359900.0,2.0,1618.0,3,8.0,1,17,1,-97.8677139282227,1,78749,1.98,2018-11-29,11,2018,382018.255319149
3580,29509030,270000.0,2.0,1301.0,3,3.33333333333333,1,14,1,-97.8053207397461,1,78748,1.98,2018-09-25,9,2018,308323.867986799
3581,29486986,355000.0,3.0,2516.0,3,8.0,2,17,1,-97.8659057617188,1,78749,1.98,2018-11-15,11,2018,382018.255319149
3582,29514026,239900.0,3.0,1386.0,3,3.33333333333333,2,14,1,-97.814094543457,1,78748,1.98,2018-03-01,3,2018,308323.867986799
3583,29483297,375000.0,2.0,1987.0,3,6.0,1,17,1,-97.8478469848633,1,78749,1.98,2018-06-30,6,2018,382018.255319149
3584,29508526,299900.0,2.0,1174.0,3,3.33333333333333,1,14,1,-97.7975997924805,1,78748,1.98,2018-08-14,8,2018,308323.867986799
3585,29484295,317500.0,3.0,3251.0,5,6.0,2,17,1,-97.8712539672852,1,78749,1.98,2018-07-19,7,2018,382018.255319149
3586,29513025,294900.0,3.0,1724.0,4,3.33333333333333,2,14,1,-97.8146514892578,1,78748,1.98,2018-11-01,11,2018,308323.867986799
3587,29484293,439900.0,3.0,2906.0,4,6.0,2,17,1,-97.8722991943359,1,78749,1.98,2018-05-09,5,2018,382018.255319149
3588,2090413022,308520.0,3.0,1727.0,3,3.33333333333333,1,14,1,-97.8002471923828,1,78748,1.98,2018-10-26,10,2018,308323.867986799
3589,29486792,375000.0,2.0,2318.0,4,8.0,1,17,1,-97.8711166381836,1,78749,1.98,2018-03-20,3,2018,382018.255319149
3590,29483273,389900.0,2.0,2099.0,4,6.0,2,17,1,-97.8493804931641,1,78749,1.98,2018-07-13,7,2018,382018.255319149
3591,29484270,425000.0,3.0,2494.0,4,8.0,2,17,1,-97.8721771240234,1,78749,1.98,2018-07-10,7,2018,382018.255319149
3592,29483764,378000.0,2.0,2084.0,4,6.0,1,17,1,-97.8634796142578,1,78749,1.98,2018-08-28,8,2018,382018.255319149
3593,29491263,345000.0,2.0,1681.0,3,8.0,1,17,1,-97.8692016601562,1,78749,1.98,2018-03-28,3,2018,382018.255319149
3594,29491759,375000.0,3.0,1932.0,3,9.0,2,18,1,-97.8736572265625,1,78749,1.98,2018-11-07,11,2018,382018.255319149
3595,29480983,419999.0,2.0,1763.0,3,6.0,1,17,1,-97.8469848632812,1,78749,1.98,2018-10-19,10,2018,382018.255319149
3596,29484255,244900.0,3.0,2889.0,4,6.0,2,17,1,-97.8688278198242,1,78749,1.98,2018-08-11,8,2018,382018.255319149
3597,63839005,289900.0,2.0,1748.0,3,5.33333333333333,1,15,1,-97.7888107299805,1,78747,1.98,2018-05-30,5,2018,282410.939130435
3598,29508500,150000.0,3.0,1822.0,4,3.33333333333333,1,14,1,-97.8004913330078,1,78748,1.98,2018-03-09,3,2018,308323.867986799
3599,29486737,445000.0,4.0,2321.0,4,8.0,2,17,1,-97.8645324707031,1,78749,1.98,2018-11-21,11,2018,382018.255319149
3600,29483732,399900.0,2.0,2004.0,3,6.0,1,17,1,-97.8590393066406,1,78749,1.98,2018-07-20,7,2018,382018.255319149
3601,29483225,465000.0,2.0,2306.0,3,6.0,1,17,1,-97.8472137451172,1,78749,1.98,2018-04-05,4,2018,382018.255319149
3602,29481225,329900.0,2.0,1646.0,3,6.0,1,17,1,-97.8624496459961,1,78749,1.98,2018-06-14,6,2018,382018.255319149
3603,29484221,435000.0,3.0,2491.0,4,6.0,2,17,1,-97.8675994873047,1,78749,1.98,2018-06-16,6,2018,382018.255319149
3604,29479218,399999.0,3.0,1776.0,3,6.0,2,17,1,-97.8669052124023,1,78749,1.98,2018-08-04,8,2018,382018.255319149
3605,58315497,459000.0,3.0,2849.0,5,7.33333333333333,2,16,1,-97.8631744384766,1,78749,1.98,2018-07-19,7,2018,382018.255319149
3606,58315491,398900.0,3.0,2554.0,4,7.33333333333333,2,16,1,-97.8636779785156,1,78749,1.98,2018-08-02,8,2018,382018.255319149
3607,58315487,425000.0,3.0,2554.0,4,7.33333333333333,2,16,1,-97.8645401000977,1,78749,1.98,2018-07-12,7,2018,382018.255319149
3608,29507487,448500.0,3.0,3032.0,4,7.33333333333333,2,17,1,-97.85791015625,1,78749,1.98,2018-09-07,9,2018,382018.255319149
3609,29479431,395000.0,2.0,2046.0,4,6.66666666666667,1,17,1,-97.8941268920898,1,78736,1.98,2018-06-23,6,2018,370190.970588235
3610,58315477,399500.0,3.0,2324.0,3,6.66666666666667,2,16,1,-97.8573532104492,1,78749,1.98,2018-12-10,12,2018,382018.255319149
3611,29507473,469000.0,3.0,3390.0,4,7.33333333333333,2,17,1,-97.8583221435547,1,78749,1.98,2018-11-26,11,2018,382018.255319149
3612,29491707,370000.0,2.0,1723.0,3,9.0,1,18,1,-97.8751831054688,1,78749,1.98,2018-02-28,2,2018,382018.255319149
3613,29481699,399725.0,3.0,2392.0,4,6.0,2,17,1,-97.8756256103516,1,78749,1.98,2018-03-02,3,2018,382018.255319149
3614,29487198,395000.0,2.5,1947.0,4,8.0,2,17,1,-97.8765182495117,1,78749,1.98,2018-05-01,5,2018,382018.255319149
3615,64497378,850000.0,3.0,3400.0,4,9.0,1,18,1,-97.8928604125977,1,78749,1.98,2018-04-06,4,2018,382018.255319149
3616,58316447,379900.0,2.0,1891.0,3,9.0,1,18,1,-97.8650054931641,1,78739,1.98,2018-09-05,9,2018,526146.308988764
3617,29479368,299000.0,2.0,1390.0,3,6.66666666666667,1,17,1,-97.8841934204102,1,78736,1.98,2018-04-27,4,2018,370190.970588235
3618,58316441,320000.0,3.0,2667.0,4,9.0,2,18,1,-97.8638534545898,1,78739,1.98,2018-08-11,8,2018,526146.308988764
3619,29479364,339000.0,2.0,1417.0,3,6.66666666666667,1,17,1,-97.8852920532227,1,78736,1.98,2018-09-10,9,2018,370190.970588235
3620,29481191,363000.0,2.0,1496.0,3,6.0,1,17,1,-97.863639831543,1,78749,1.98,2018-06-01,6,2018,382018.255319149
3621,29483690,292500.0,2.0,1496.0,3,6.0,1,17,1,-97.8623352050781,1,78749,1.98,2018-01-31,1,2018,382018.255319149
3622,64780960,569900.0,4.0,3515.0,4,8.66666666666667,2,18,1,-97.9001159667969,1,78739,1.98,2018-07-13,7,2018,526146.308988764
3623,29481843,495000.0,3.0,2732.0,4,8.0,2,18,1,-97.9051742553711,1,78737,1.98,2018-05-24,5,2018,531129.136690647
3624,79980954,479900.0,2.0,2470.0,3,8.66666666666667,1,18,1,-97.9004440307617,1,78739,1.98,2018-06-21,6,2018,526146.308988764
3625,29504949,569000.0,4.0,3564.0,4,9.0,2,18,1,-97.8957672119141,1,78739,1.98,2018-03-23,3,2018,526146.308988764
3626,64854817,424000.0,3.0,2355.0,4,9.0,2,18,1,-97.8700180053711,1,78739,1.98,2018-03-15,3,2018,526146.308988764
3627,29486687,380000.0,2.0,2436.0,4,6.0,1,17,1,-97.8589172363281,1,78749,1.98,2018-10-06,10,2018,382018.255319149
3628,29504943,420000.0,3.0,2516.0,4,9.0,1,18,1,-97.8952331542969,1,78739,1.98,2018-05-25,5,2018,526146.308988764
3629,29491829,409000.0,2.0,2173.0,3,9.0,1,18,1,-97.8827743530273,1,78749,1.98,2018-02-06,2,2018,382018.255319149
3630,29501817,535000.0,3.0,3056.0,4,9.0,2,18,1,-97.8751983642578,1,78739,1.98,2018-06-30,6,2018,526146.308988764
3631,29479183,465000.0,2.0,2203.0,3,6.0,2,17,1,-97.8701553344727,1,78749,1.98,2018-08-02,8,2018,382018.255319149
3632,29491679,384000.0,2.0,1902.0,3,9.0,1,18,1,-97.8755035400391,1,78749,1.98,2018-03-02,3,2018,382018.255319149
3633,29507928,490000.0,3.0,3355.0,4,9.0,2,18,1,-97.8949356079102,1,78739,1.98,2018-09-27,9,2018,526146.308988764
3634,29501813,658000.0,4.0,3875.0,4,9.0,2,18,1,-97.875846862793,1,78739,1.98,2018-08-09,8,2018,526146.308988764
