,zpid,latestPrice,numOfBathrooms,livingAreaSqFt,numOfBedrooms,avgSchoolRating,numOfStories,MedianStudentsPerTeacher,numOfHighSchools,longitude,numOfPrimarySchools,avgSchoolDistance,latitude,lotSizeSqFt,numOfPhotos,numPriceChanges,zipcode,propertyTaxRate,latest_saledate,latest_salemonth,latest_saleyear,averagePrice
2115,29359660,430000.0,3.0,2103.0,3,8.33333333333333,2,17,1,-97.8868103027344,1,1.86666666666667,30.3759117126465,10890.0,25,2,78732,1.98,2020-02-21,2,2020,750005.143518519
2116,29359657,365000.0,3.0,2115.0,3,8.33333333333333,2,17,1,-97.8871002197266,1,1.86666666666667,30.3752727508545,9975.0,31,3,78732,1.98,2020-04-06,4,2020,750005.143518519
2117,29357155,539000.0,3.0,2721.0,4,8.66666666666667,2,17,1,-97.8960037231445,1,1.86666666666667,30.3702201843262,7801.0,40,1,78732,1.98,2020-07-02,7,2020,750005.143518519
2118,64508647,697000.0,4.0,4377.0,5,8.66666666666667,2,17,1,-97.9009323120117,1,2.1,30.3575649261475,14374.8,32,2,78732,1.98,2020-09-24,9,2020,750005.143518519
2119,29357116,469000.0,2.5,2689.0,5,8.66666666666667,2,17,1,-97.8991317749023,1,1.86666666666667,30.3710289001465,9234.0,30,1,78732,1.98,2020-10-09,10,2020,750005.143518519
2120,83824113,749000.0,4.0,3958.0,4,8.66666666666667,2,17,1,-97.9003829956055,1,2.1,30.3573226928711,14374.8,40,1,78732,1.98,2020-08-17,8,2020,750005.143518519
2121,83819613,1075000.0,5.0,5123.0,5,8.33333333333333,2,17,1,-97.8881149291992,1,2.6,30.3534698486328,13503.6,1,2,78732,1.98,2020-07-30,7,2020,750005.143518519
2122,70352611,734900.0,4.0,3879.0,4,8.66666666666667,2,17,1,-97.9070663452148,1,2.13333333333333,30.3622455596924,11325.6,50,1,78732,1.98,2020-03-25,3,2020,750005.143518519
2123,29357102,420000.0,2.0,2115.0,3,8.66666666666667,1,17,1,-97.8981018066406,1,1.86666666666667,30.3692436218262,8668.0,64,1,78732,1.98,2020-06-26,6,2020,750005.143518519
2124,89547592,675000.0,4.0,4012.0,5,8.66666666666667,2,17,1,-97.90380859375,1,2.5,30.3512897491455,10280.0,40,9,78732,1.98,2020-01-11,1,2020,750005.143518519
2125,70337590,639000.0,4.0,3595.0,6,8.66666666666667,2,17,1,-97.9038848876953,1,1.93333333333333,30.3697872161865,12196.8,36,1,78732,1.98,2020-08-19,8,2020,750005.143518519
2126,70352577,750000.0,4.0,3056.0,4,8.66666666666667,2,17,1,-97.9069595336914,1,2.23333333333333,30.3587379455566,9147.0,40,3,78732,1.98,2020-11-09,11,2020,750005.143518519
2127,70352576,625000.0,5.0,3605.0,5,8.66666666666667,2,17,1,-97.9067764282227,1,2.23333333333333,30.3588600158691,9757.0,80,1,78732,1.98,2020-07-24,7,2020,750005.143518519
2128,83815075,600000.0,3.0,3408.0,4,8.66666666666667,2,17,1,-97.9074859619141,1,2.1,30.3677845001221,7535.0,80,3,78732,1.98,2020-09-25,9,2020,750005.143518519
2129,29359571,425000.0,3.0,2410.0,4,8.33333333333333,1,17,1,-97.8887252807617,1,1.9,30.3776435852051,6490.0,40,3,78732,1.98,2020-12-04,12,2020,750005.143518519
2130,83825069,639900.0,4.0,4435.0,4,8.66666666666667,2,17,1,-97.9074020385742,1,2.16666666666667,30.3723392486572,11325.6,45,8,78732,1.98,2020-06-18,6,2020,750005.143518519
2131,29359566,490000.0,4.0,2914.0,4,8.33333333333333,2,17,1,-97.8884735107422,1,1.86666666666667,30.3780689239502,7666.0,63,2,78732,1.98,2020-07-14,7,2020,750005.143518519
2132,96635553,850000.0,5.0,4410.0,5,8.66666666666667,2,17,1,-97.9065246582031,1,2.03333333333333,30.3685874938965,11761.2,80,1,78732,1.98,2020-06-16,6,2020,750005.143518519
2133,29357050,460000.0,3.0,2744.0,4,8.66666666666667,2,17,1,-97.8935394287109,1,1.93333333333333,30.3723468780518,8712.0,110,4,78732,1.98,2020-06-19,6,2020,750005.143518519
2134,29359540,449000.0,3.0,2648.0,3,8.33333333333333,2,17,1,-97.8889923095703,1,1.9,30.3766632080078,9931.0,55,2,78732,1.98,2020-07-17,7,2020,750005.143518519
2135,83827539,399000.0,2.0,1917.0,3,8.66666666666667,1,17,1,-97.9033584594727,1,2.3,30.3550205230713,8450.0,89,2,78732,1.98,2020-10-01,10,2020,750005.143518519
2136,29359536,450000.0,3.0,2743.0,4,8.33333333333333,2,17,1,-97.8891448974609,1,1.9,30.3773918151856,6011.0,31,1,78732,1.98,2020-07-17,7,2020,750005.143518519
2137,83820035,560000.0,3.0,3292.0,5,8.66666666666667,2,17,1,-97.9047622680664,1,2.4,30.3541526794434,8276.0,80,3,78732,1.98,2020-06-09,6,2020,750005.143518519
2138,29357034,275000.0,2.0,1870.0,3,8.66666666666667,1,17,1,-97.8948822021484,1,2.0,30.3739528656006,10018.0,1,5,78732,1.98,2020-11-19,11,2020,750005.143518519
2139,83817024,410000.0,3.0,2700.0,4,8.66666666666667,2,17,1,-97.8991317749023,1,1.8,30.3660087585449,7318.0,68,1,78732,1.98,2020-06-01,6,2020,750005.143518519
2140,29359522,600000.0,3.0,3458.0,4,8.33333333333333,2,17,1,-97.8837051391602,1,1.83333333333333,30.374475479126,12632.4,145,3,78732,1.98,2020-09-02,9,2020,750005.143518519
2141,29359513,600000.0,5.0,3485.0,4,8.33333333333333,2,17,1,-97.879753112793,1,1.86666666666667,30.375919342041,13939.2,37,4,78732,1.98,2020-08-03,8,2020,750005.143518519
2142,29359511,800000.0,4.0,3398.0,4,8.33333333333333,2,17,1,-97.87939453125,1,1.86666666666667,30.3755931854248,13939.2,44,5,78732,1.98,2020-11-20,11,2020,750005.143518519
2143,29360005,485000.0,4.0,3365.0,5,8.33333333333333,2,17,1,-97.9004974365234,1,2.2,30.3749141693115,8842.0,38,10,78732,1.98,2020-03-20,3,2020,750005.143518519
2144,70337502,350000.0,2.0,1806.0,4,8.66666666666667,1,17,1,-97.8955307006836,1,1.83333333333333,30.3684921264648,5880.0,13,2,78732,1.98,2020-02-26,2,2020,750005.143518519
2145,58312473,550000.0,2.0,1458.0,3,5.66666666666667,1,16,1,-97.8064804077148,1,3.4,30.2380714416504,9060.0,21,1,78735,1.98,2020-09-14,9,2020,1009542.2688172
2146,58312471,350000.0,2.0,1332.0,3,5.66666666666667,1,16,1,-97.8060302734375,1,3.4,30.2378578186035,9147.0,31,1,78735,1.98,2020-05-15,5,2020,1009542.2688172
2147,58312474,999000.0,4.0,2600.0,4,5.66666666666667,1,16,1,-97.8069381713867,1,3.36666666666667,30.2382831573486,9060.0,68,4,78735,1.98,2020-10-15,10,2020,1009542.2688172
2148,29325971,1025000.0,3.0,3287.0,4,9.0,2,14,0,-97.79931640625,0,0.85,30.2637710571289,13939.2,60,3,78746,1.98,2020-05-01,5,2020,1671943.75
2149,29326436,999000.0,4.0,2702.0,4,9.0,2,14,0,-97.8023681640625,0,0.55,30.2682113647461,14374.8,72,5,78746,1.98,2020-08-13,8,2020,1671943.75
2150,29326926,439000.0,2.0,2206.0,4,9.0,1,14,0,-97.8071136474609,0,0.35,30.2715396881104,10105.0,78,4,78746,1.98,2020-11-13,11,2020,1671943.75
2151,29326918,675000.0,2.0,1585.0,3,9.0,1,14,0,-97.8029937744141,0,0.5,30.2729015350342,7579.0,23,1,78746,1.98,2020-05-15,5,2020,1671943.75
2152,29326181,2050000.0,4.0,3855.0,5,9.0,2,14,0,-97.8048629760742,0,0.7,30.2630252838135,12196.8,61,5,78746,1.98,2020-12-07,12,2020,1671943.75
2153,79980393,1290000.0,4.0,4096.0,4,5.66666666666667,2,16,1,-97.8414459228516,1,3.63333333333333,30.258508682251,31363.2,49,2,78735,1.98,2020-12-03,12,2020,1009542.2688172
2154,29322884,800000.0,2.0,1513.0,3,6.0,1,16,1,-97.7859954833984,1,1.4,30.2525844573975,13939.2,1,1,78704,1.98,2020-10-14,10,2020,924361.253378378
2155,29332379,1729000.0,4.0,4250.0,4,6.0,2,16,1,-97.7885894775391,1,1.46666666666667,30.2851905822754,21344.4,81,12,78746,1.98,2020-10-30,10,2020,1671943.75
2156,29328377,595000.0,3.5,3284.0,3,9.5,1,14,0,-97.8216781616211,0,0.4,30.2770214080811,14374.8,1,1,78746,1.98,2020-11-30,11,2020,1671943.75
2157,29325869,1299000.0,3.0,3308.0,5,9.0,2,14,0,-97.7955474853516,0,1.05,30.2651443481445,19166.4,37,1,78746,1.98,2020-07-15,7,2020,1671943.75
2158,29473867,658000.0,3.0,2439.0,4,5.66666666666667,1,16,1,-97.8260269165039,1,3.33333333333333,30.2516746520996,12196.8,80,1,78735,1.98,2020-10-09,10,2020,1009542.2688172
2159,29330363,2750000.0,5.0,3967.0,5,6.0,1,16,1,-97.7890777587891,1,1.33333333333333,30.2798366546631,11325.6,34,5,78746,1.98,2020-11-11,11,2020,1671943.75
2160,29475354,496000.0,2.0,1402.0,4,5.66666666666667,1,16,1,-97.823600769043,1,3.43333333333333,30.2434253692627,8232.0,23,1,78735,1.98,2020-04-23,4,2020,1009542.2688172
2161,29323343,724000.0,2.0,2250.0,3,5.66666666666667,1,16,1,-97.8380279541016,1,3.56666666666667,30.2560386657715,7927.0,55,3,78735,1.98,2020-06-30,6,2020,1009542.2688172
2162,29325839,1490000.0,6.0,4133.0,6,9.0,2,14,0,-97.7951049804688,0,1.0,30.2668952941894,15681.6,40,3,78746,1.98,2020-04-30,4,2020,1671943.75
2163,29475338,675000.0,3.0,1922.0,3,5.66666666666667,1,16,1,-97.8246994018555,1,3.43333333333333,30.2446823120117,9713.0,39,1,78735,1.98,2020-12-21,12,2020,1009542.2688172
2164,29473732,360000.0,2.0,1756.0,3,5.66666666666667,1,16,1,-97.8257904052734,1,3.36666666666667,30.2500267028809,9278.0,83,5,78735,1.98,2020-08-31,8,2020,1009542.2688172
2165,29474324,629000.0,3.0,2160.0,3,5.66666666666667,2,16,1,-97.8438949584961,1,3.73333333333333,30.2515506744385,10149.0,35,1,78735,1.98,2020-08-07,8,2020,1009542.2688172
2166,305429813,735500.0,3.0,1961.0,3,9.0,2,14,0,-97.8122024536133,0,0.85,30.2602424621582,1306.0,58,2,78746,1.98,2020-10-01,10,2020,1671943.75
2167,29323298,539997.0,3.0,2443.0,3,5.66666666666667,1,16,1,-97.8374862670898,1,3.56666666666667,30.2537593841553,10890.0,1,1,78735,1.98,2020-10-12,10,2020,1009542.2688172
2168,29473786,825000.0,4.0,3117.0,4,5.66666666666667,2,16,1,-97.8239974975586,1,3.36666666666667,30.2487316131592,8947.0,36,1,78735,1.98,2020-06-30,6,2020,1009542.2688172
2169,29474284,780000.0,3.0,2680.0,4,5.66666666666667,1,16,1,-97.8453979492188,1,3.73333333333333,30.2515163421631,8886.0,40,1,78735,1.98,2020-12-06,12,2020,1009542.2688172
2170,29323283,625000.0,4.0,3438.0,5,5.66666666666667,2,16,1,-97.8299102783203,1,3.4,30.2551403045654,12196.8,39,2,78735,1.98,2020-06-05,6,2020,1009542.2688172
2171,29323276,769500.0,3.0,2934.0,4,5.66666666666667,2,16,1,-97.8312072753906,1,3.4,30.2557544708252,9757.0,67,2,78735,1.98,2020-07-20,7,2020,1009542.2688172
2172,124842760,400000.0,2.0,1824.0,3,5.66666666666667,1,16,1,-97.8059692382812,1,3.4,30.2378158569336,10497.0,14,2,78735,1.98,2020-12-10,12,2020,1009542.2688172
2173,29474258,665000.0,3.0,2434.0,3,5.66666666666667,1,16,1,-97.8414077758789,1,3.63333333333333,30.2512798309326,8799.0,30,2,78735,1.98,2020-07-17,7,2020,1009542.2688172
2174,29473741,550000.0,3.0,1996.0,4,5.66666666666667,2,16,1,-97.8262023925781,1,3.36666666666667,30.2490577697754,7797.0,34,1,78735,1.98,2020-01-21,1,2020,1009542.2688172
2175,29472235,1390000.0,5.0,3080.0,4,6.0,1,16,1,-97.7868347167969,1,1.56666666666667,30.2495994567871,9365.0,62,6,78704,1.98,2020-09-30,9,2020,924361.253378378
2176,29474227,675000.0,2.0,2073.0,3,5.66666666666667,1,16,1,-97.8395080566406,1,3.63333333333333,30.246862411499,8712.0,1,1,78735,1.98,2020-08-17,8,2020,1009542.2688172
2177,29472212,1050000.0,3.0,3015.0,4,6.0,2,16,1,-97.7862243652344,1,1.73333333333333,30.2461452484131,10454.0,9,4,78704,1.98,2020-03-27,3,2020,924361.253378378
2178,29472210,2150000.0,4.0,3485.0,4,6.0,2,16,1,-97.7857894897461,1,1.73333333333333,30.2462043762207,9583.0,41,1,78704,1.98,2020-05-27,5,2020,924361.253378378
2179,29327200,1250000.0,6.0,4335.0,4,9.5,2,14,0,-97.8198699951172,0,0.7,30.2688484191894,13939.2,32,2,78746,1.98,2020-03-09,3,2020,1671943.75
2180,29327193,1095000.0,4.0,4086.0,4,9.5,2,14,0,-97.8203582763672,0,0.7,30.2689990997314,13939.2,40,1,78746,1.98,2020-07-02,7,2020,1671943.75
2181,29326673,1200000.0,3.0,2774.0,4,9.0,2,14,0,-97.790885925293,0,1.25,30.2671604156494,10454.0,61,3,78746,1.98,2020-10-28,10,2020,1671943.75
2182,29326439,1300000.0,2.0,2200.0,4,9.0,1,14,0,-97.8015899658203,0,0.6,30.2678565979004,11761.2,77,3,78746,1.98,2020-08-12,8,2020,1671943.75
2183,29323168,717500.0,3.0,2795.0,4,5.66666666666667,2,16,1,-97.8307723999023,1,3.4,30.254451751709,8494.0,3,1,78735,1.98,2020-07-17,7,2020,1009542.2688172
2184,29474164,465000.0,2.0,1647.0,3,5.66666666666667,1,16,1,-97.830192565918,1,3.43333333333333,30.2510662078857,10890.0,18,1,78735,1.98,2020-05-05,5,2020,1009542.2688172
2185,29327160,1100000.0,4.0,4270.0,6,9.5,2,14,0,-97.8223342895508,0,0.5,30.2735176086426,14810.4,30,2,78746,1.98,2020-05-05,5,2020,1671943.75
2186,29327154,1399000.0,3.0,4070.0,4,9.5,2,14,0,-97.8222427368164,0,0.55,30.2726535797119,14810.4,40,2,78746,1.98,2020-07-21,7,2020,1671943.75
2187,29327144,1300000.0,4.0,3891.0,4,9.5,2,14,0,-97.8192367553711,0,0.5,30.2715454101563,13068.0,37,1,78746,1.98,2020-12-10,12,2020,1671943.75
2188,29326142,1199000.0,3.0,3233.0,4,9.0,1,14,0,-97.8052139282227,0,0.6,30.2645263671875,10410.0,34,2,78746,1.98,2020-11-23,11,2020,1671943.75
2189,29323142,485000.0,2.0,1654.0,3,5.66666666666667,1,16,1,-97.8311767578125,1,3.43333333333333,30.2542495727539,7361.0,61,1,78735,1.98,2020-09-03,9,2020,1009542.2688172
2190,29328483,1100000.0,3.0,2743.0,4,9.5,2,14,0,-97.8209991455078,0,0.4,30.2740879058838,10454.0,73,2,78746,1.98,2020-11-30,11,2020,1671943.75
2191,29326613,799000.0,6.0,4977.0,5,9.0,2,14,0,-97.7921981811523,0,1.2,30.2684211730957,14810.4,132,6,78746,1.98,2020-12-15,12,2020,1671943.75
2192,29475612,849500.0,3.0,3070.0,4,5.66666666666667,2,16,1,-97.8309860229492,1,3.56666666666667,30.2427310943604,10890.0,66,1,78735,1.98,2020-09-10,9,2020,1009542.2688172
2193,2077987104,1095000.0,4.0,4167.0,4,9.5,1,14,0,-97.8253326416016,0,0.6,30.2754993438721,14374.8,80,1,78746,1.98,2020-10-23,10,2020,1671943.75
2194,29326100,299000.0,3.0,1800.0,3,9.0,3,14,0,-97.7992553710938,0,1.05,30.2605133056641,6838.0,3,4,78746,1.98,2020-08-03,8,2020,1671943.75
2195,29474099,600000.0,2.0,1804.0,3,5.66666666666667,1,16,1,-97.8283767700195,1,3.43333333333333,30.2475738525391,7710.0,105,2,78735,1.98,2020-08-18,8,2020,1009542.2688172
2196,29326097,1249000.0,4.0,3314.0,4,9.0,2,14,0,-97.8004455566406,0,0.9,30.2618999481201,10890.0,24,6,78746,1.98,2020-06-30,6,2020,1671943.75
2197,29322885,1200000.0,3.0,2533.0,4,6.0,2,16,1,-97.7857360839844,1,1.4,30.2526817321777,12632.4,116,3,78704,1.98,2020-12-31,12,2020,924361.253378378
2198,29475577,434800.0,3.0,3187.0,4,5.66666666666667,2,16,1,-97.8306045532227,1,3.53333333333333,30.2430953979492,7187.0,75,6,78735,1.98,2020-07-15,7,2020,1009542.2688172
2199,29323270,789000.0,3.0,3185.0,5,5.66666666666667,2,16,1,-97.8322372436523,1,3.43333333333333,30.2564144134521,9321.0,71,2,78735,1.98,2020-12-11,12,2020,1009542.2688172
2200,29472569,995000.0,2.0,1723.0,3,6.0,1,16,1,-97.7906341552734,1,1.6,30.2530479431152,11325.6,52,2,78704,1.98,2020-11-20,11,2020,924361.253378378
2201,29323066,545000.0,2.0,2027.0,4,5.66666666666667,1,16,1,-97.8325347900391,1,3.46666666666667,30.2520217895508,8145.0,24,3,78735,1.98,2020-01-10,1,2020,1009542.2688172
2202,29327058,900000.0,2.0,2096.0,3,9.0,1,14,0,-97.8116226196289,0,0.4,30.269660949707,9801.0,27,5,78746,1.98,2020-07-08,7,2020,1671943.75
2203,29472556,865000.0,2.0,1927.0,3,6.0,1,16,1,-97.791633605957,1,1.6,30.25319480896,11761.2,45,5,78704,1.98,2020-07-20,7,2020,924361.253378378
2204,29323053,1190000.0,4.0,3168.0,4,8.5,2,14,0,-97.7946624755859,1,1.9,30.2554416656494,24393.6,40,1,78746,1.98,2020-05-08,5,2020,1671943.75
2205,58312461,674000.0,2.0,1344.0,3,5.66666666666667,1,16,1,-97.8083267211914,1,3.36666666666667,30.2391529083252,47044.8,27,1,78735,1.98,2020-05-15,5,2020,1009542.2688172
2206,29472549,985000.0,2.0,2327.0,4,6.0,1,16,1,-97.7867889404297,1,1.5,30.2510662078857,15246.0,37,1,78704,1.98,2020-08-12,8,2020,924361.253378378
2207,251032548,965000.0,4.0,2834.0,3,9.0,2,14,0,-97.8112716674805,0,0.8,30.2608737945557,4356.0,54,5,78746,1.98,2020-11-13,11,2020,1671943.75
2208,29323046,1295000.0,4.0,3815.0,4,8.5,2,14,0,-97.794677734375,1,1.95,30.2547378540039,12632.4,50,2,78746,1.98,2020-04-20,4,2020,1671943.75
2209,29326977,770000.0,2.0,2149.0,4,9.0,1,14,0,-97.8104782104492,0,0.4,30.2684669494629,10890.0,30,2,78746,1.98,2020-04-30,4,2020,1671943.75
2210,29323035,969900.0,2.0,2004.0,3,6.0,1,16,1,-97.7944488525391,1,1.76666666666667,30.2523517608642,13068.0,35,1,78704,1.98,2020-08-05,8,2020,924361.253378378
2211,29328512,1750000.0,5.0,4604.0,5,9.5,2,14,0,-97.8229141235352,0,0.5,30.2738094329834,16552.8,35,2,78746,1.98,2020-11-20,11,2020,1671943.75
2212,29475507,500000.0,2.0,1899.0,4,5.66666666666667,1,16,1,-97.8274154663086,1,3.5,30.2430305480957,9583.0,25,2,78735,1.98,2020-03-06,3,2020,1009542.2688172
2213,29327007,735000.0,3.0,1848.0,3,9.0,2,14,0,-97.8083953857422,0,0.45,30.2674789428711,9583.0,12,4,78746,1.98,2020-12-14,12,2020,1671943.75
2214,29323001,599000.0,2.0,2001.0,3,6.0,1,16,1,-97.7912521362305,1,1.6,30.2538032531738,10497.0,61,5,78704,1.98,2020-08-31,8,2020,924361.253378378
2215,63838497,550000.0,3.0,2232.0,4,4.0,2,13,1,-97.8126449584961,1,1.4,30.1958694458008,9191.0,39,1,78745,1.98,2020-01-31,1,2020,392596.379652605
2216,29487495,499900.0,3.0,2545.0,3,9.0,2,18,1,-97.8887176513672,1,1.4,30.2149333953857,6316.0,70,2,78749,1.98,2020-11-19,11,2020,420125.18490566
2217,70334994,349900.0,3.0,2763.0,4,8.66666666666667,2,18,1,-97.8978271484375,1,1.4,30.1961669921875,10410.0,61,5,78739,1.98,2020-12-15,12,2020,577840.075
2218,29479485,455500.0,3.0,2341.0,3,6.66666666666667,2,17,1,-97.8973083496094,1,3.5,30.2345905303955,12196.8,35,4,78736,1.98,2020-02-28,2,2020,419269.671428571
2219,29501990,435000.0,2.0,1986.0,3,9.0,1,18,1,-97.8839797973633,1,1.06666666666667,30.1947231292725,6621.0,64,1,78739,1.98,2020-08-28,8,2020,577840.075
2220,145655980,587000.0,3.0,3029.0,4,8.0,1,18,1,-97.9040832519531,1,2.76666666666667,30.2313613891602,9365.0,40,1,78737,1.98,2020-02-27,2,2020,581908.0
2221,29504988,435000.0,3.0,2582.0,4,9.0,2,18,1,-97.8932723999023,1,1.43333333333333,30.1918182373047,13068.0,17,1,78739,1.98,2020-04-30,4,2020,577840.075
2222,29491975,515000.0,3.0,2451.0,4,9.0,2,18,1,-97.88525390625,1,1.36666666666667,30.2124004364014,7318.0,82,5,78749,1.98,2020-08-25,8,2020,420125.18490566
2223,29481467,440000.0,2.0,2176.0,3,6.0,1,17,1,-97.8713684082031,1,3.56666666666667,30.2265281677246,8015.0,32,3,78749,1.98,2020-01-09,1,2020,420125.18490566
2224,64829480,672500.0,4.0,3675.0,4,8.66666666666667,2,18,1,-97.902458190918,1,1.66666666666667,30.1878547668457,8755.0,44,5,78739,1.98,2020-05-29,5,2020,577840.075
2225,29501977,425000.0,2.0,2060.0,3,9.0,1,18,1,-97.8859100341797,1,1.13333333333333,30.195442199707,5619.0,27,1,78739,1.98,2020-02-13,2,2020,577840.075
2226,70330975,409900.0,3.0,2880.0,4,9.0,2,18,1,-97.8914413452148,1,1.3,30.1960506439209,5357.0,32,3,78739,1.98,2020-02-28,2,2020,577840.075
2227,119631970,599000.0,4.0,2848.0,4,9.0,2,18,1,-97.9076919555664,1,2.33333333333333,30.1821575164795,7405.0,1,1,78739,1.98,2020-02-06,2,2020,577840.075
2228,29501963,699900.0,4.0,3508.0,4,9.0,2,18,1,-97.8816909790039,1,1.03333333333333,30.1940231323242,12632.4,40,1,78739,1.98,2020-12-02,12,2020,577840.075
2229,29491958,395000.0,3.0,1760.0,3,9.0,2,18,1,-97.8868942260742,1,1.3,30.2095127105713,6403.0,29,1,78749,1.98,2020-03-31,3,2020,420125.18490566
2230,29477448,375000.0,3.0,1880.0,4,6.66666666666667,1,17,1,-97.8860244750977,1,2.96666666666667,30.2372055053711,12196.8,31,2,78736,1.98,2020-02-07,2,2020,419269.671428571
2231,29486200,399900.0,2.0,1501.0,3,4.66666666666667,1,14,1,-97.8362503051758,1,1.0,30.2095794677734,10280.0,54,1,78749,1.98,2020-09-10,9,2020,420125.18490566
2232,58315186,299900.0,2.0,1279.0,2,4.66666666666667,2,14,1,-97.8263778686523,1,1.3,30.2116451263428,7535.0,42,2,78745,1.98,2020-05-29,5,2020,392596.379652605
2233,29480672,550000.0,3.0,2549.0,4,6.0,2,17,1,-97.8402862548828,1,2.16666666666667,30.2259998321533,7840.0,40,5,78749,1.98,2020-05-08,5,2020,420125.18490566
2234,58315162,274900.0,3.0,1754.0,3,4.66666666666667,2,14,1,-97.8233337402344,1,1.23333333333333,30.2124481201172,7710.0,10,3,78745,1.98,2020-05-15,5,2020,392596.379652605
2235,58315155,450000.0,3.0,1557.0,3,4.66666666666667,2,14,1,-97.8235626220703,1,1.26666666666667,30.2115535736084,7448.0,25,2,78745,1.98,2020-02-21,2,2020,392596.379652605
2236,29486150,275000.0,2.0,1268.0,3,4.66666666666667,2,14,1,-97.8396224975586,1,1.13333333333333,30.2123031616211,8668.0,23,3,78749,1.98,2020-01-30,1,2020,420125.18490566
2237,58315141,335000.0,2.0,1354.0,3,4.66666666666667,1,14,1,-97.8241424560547,1,1.26666666666667,30.2128047943115,6490.0,54,3,78745,1.98,2020-08-13,8,2020,392596.379652605
2238,2145702640,238000.0,2.0,1064.0,2,4.66666666666667,1,14,1,-97.8174591064453,1,1.23333333333333,30.2092418670654,90604.8,21,1,78745,1.98,2020-09-11,9,2020,392596.379652605
2239,29480631,449900.0,2.0,2115.0,3,6.0,1,17,1,-97.8419342041016,1,2.1,30.2268905639648,13503.6,31,2,78749,1.98,2020-02-04,2,2020,420125.18490566
2240,58315128,359000.0,2.0,1497.0,3,4.66666666666667,1,14,1,-97.8248748779297,1,1.26666666666667,30.2122020721436,6838.0,74,2,78745,1.98,2020-07-02,7,2020,392596.379652605
2241,58315117,427000.0,2.0,1666.0,3,4.66666666666667,1,14,1,-97.826545715332,1,1.26666666666667,30.2129917144775,7361.0,113,7,78745,1.98,2020-09-24,9,2020,392596.379652605
2242,29480606,447500.0,2.0,1857.0,3,6.0,1,17,1,-97.8367462158203,1,2.2,30.2257022857666,7971.0,30,1,78749,1.98,2020-07-10,7,2020,420125.18490566
2243,29480603,209500.0,3.0,1974.0,4,6.0,2,17,1,-97.8362197875977,1,2.2,30.2253856658936,9801.0,88,6,78749,1.98,2020-07-24,7,2020,420125.18490566
2244,29480595,385000.0,2.0,1919.0,3,6.0,1,17,1,-97.8410034179688,1,2.1,30.226900100708,7927.0,25,2,78749,1.98,2020-04-06,4,2020,420125.18490566
2245,2145150551,250000.0,2.0,1051.0,2,4.66666666666667,1,14,1,-97.8178634643555,1,1.26666666666667,30.2090244293213,90604.8,56,1,78745,1.98,2020-10-06,10,2020,392596.379652605
2246,29485516,599000.0,2.0,1898.0,3,4.66666666666667,1,14,1,-97.8354187011719,1,1.2,30.2167739868164,9104.0,75,3,78749,1.98,2020-10-06,10,2020,420125.18490566
2247,29495392,349000.0,2.0,1200.0,3,4.66666666666667,1,14,1,-97.83154296875,1,1.16666666666667,30.2020702362061,9060.0,78,2,78745,1.98,2020-07-02,7,2020,392596.379652605
2248,124837792,560000.0,3.0,2180.0,4,4.66666666666667,2,14,1,-97.8326187133789,1,1.3,30.1975784301758,6141.0,33,3,78745,1.98,2020-01-14,1,2020,392596.379652605
2249,124719964,569000.0,3.0,1888.0,3,4.66666666666667,2,14,1,-97.8314437866211,1,1.36666666666667,30.1974449157715,7535.0,90,1,78745,1.98,2020-09-21,9,2020,392596.379652605
2250,58312950,275000.0,1.0,915.0,3,4.0,1,12,1,-97.7869186401367,1,1.4,30.2226943969727,7840.0,29,1,78745,1.98,2020-08-07,8,2020,392596.379652605
2251,2078450497,545000.0,3.0,1167.0,2,4.0,1,12,1,-97.7867965698242,1,1.46666666666667,30.2240428924561,4791.0,34,2,78745,1.98,2020-10-01,10,2020,392596.379652605
2252,29490776,185000.0,2.0,1618.0,3,4.66666666666667,1,14,1,-97.8431243896484,1,1.26666666666667,30.2054004669189,12196.8,27,7,78749,1.98,2020-07-13,7,2020,420125.18490566
2253,29494998,399900.0,2.0,1598.0,4,4.0,1,13,1,-97.8182907104492,1,1.2,30.2017517089844,7448.0,53,6,78745,1.98,2020-07-13,7,2020,392596.379652605
2254,58314945,390000.0,2.0,1250.0,3,4.66666666666667,1,14,1,-97.8154373168945,1,1.13333333333333,30.2119331359863,6534.0,69,2,78745,1.98,2020-06-15,6,2020,392596.379652605
2255,29498758,284900.0,1.0,943.0,3,4.66666666666667,1,14,1,-97.8373489379883,1,1.16666666666667,30.2009830474854,6969.0,35,2,78745,1.98,2020-11-25,11,2020,392596.379652605
2256,29485943,375000.0,2.0,1298.0,3,4.0,1,13,1,-97.8096008300781,1,0.9,30.2122058868408,6011.0,30,2,78745,1.98,2020-08-31,8,2020,392596.379652605
2257,29495441,309900.0,1.0,1073.0,2,4.66666666666667,1,14,1,-97.8311080932617,1,1.2,30.2014102935791,7056.0,82,2,78745,1.98,2020-08-18,8,2020,392596.379652605
2258,29495425,395000.0,3.0,1669.0,3,4.66666666666667,2,14,1,-97.8305587768555,1,1.2,30.2007064819336,6969.0,25,3,78745,1.98,2020-02-25,2,2020,392596.379652605
2259,58312939,425000.0,1.0,912.0,3,4.0,1,12,1,-97.7875442504883,1,1.4,30.2209014892578,8276.0,27,1,78745,1.98,2020-11-16,11,2020,392596.379652605
